gold_id,category_code,leaf,source,item_text,description,provider,farm,audit_reason,verify_flag
SA-00088,ADM-1.10,Otros Servicios y Asesorias,silver_audit,RECURSOS HUMANOS,CONSULTORIA EN GESTIÓN DE PERSONAS DICIEMBRE,SERVICIOS PROFESIONALES EN SEGURIDAD Y SALUD OCUPACIONAL JACQUELINE FU,,[high/consultancy] External HR/OHS advisory; ADM-1.10 Otros Servicios y Asesorias. | client hint->ADM-1.10,
SA-00096,ADM-1.10,Otros Servicios y Asesorias,silver_audit,RECURSOS HUMANOS,CONSULTORIA EN GESTIÓN DE PERSONAS AGOSTO,SERVICIOS PROFESIONALES EN SEGURIDAD Y SALUD OCUPACIONAL JACQUELINE FU,,[high] HR consultancy service; not wages/payroll; client hint confirms ADM-1.10 for this provider/item. | client hint ADM-1.10 + rule: ADM-1.1 requires explicit wages,
SA-00122,ADM-1.10,Otros Servicios y Asesorias,silver_audit,RECURSOS HUMANOS,CONSULTORIA EN GESTIÓN DE PERSONAS NOVIEMBRE,SERVICIOS PROFESIONALES EN SEGURIDAD Y SALUD OCUPACIONAL JACQUELINE FU,,[high] HR consultancy service by safety/health professional firm | client hint: same provider+item = ADM-1.10,
SA-00123,ADM-1.10,Otros Servicios y Asesorias,silver_audit,RECURSOS HUMANOS,CONSULTORIA EN GESTIÓN DE PERSONAS JULIO,SERVICIOS PROFESIONALES EN SEGURIDAD Y SALUD OCUPACIONAL JACQUELINE FU,,[high/consultancy] External HR/OHS advisory; ADM-1.10 Otros Servicios y Asesorias. | client hint->ADM-1.10,
SA-00124,ADM-1.10,Otros Servicios y Asesorias,silver_audit,RECURSOS HUMANOS,CONSULTORIA EN GESTIÓN DE PERSONAS MARZO,SERVICIOS PROFESIONALES EN SEGURIDAD Y SALUD OCUPACIONAL JACQUELINE FU,,"[high] HR consultancy service, professional fee not wages | client hint: same provider+item = ADM-1.10",
SA-00165,ADM-1.10,Otros Servicios y Asesorias,silver_audit,RECURSOS HUMANOS,CONSULTORIA EN GESTIÓN DE PERSONAS ENERO,SERVICIOS PROFESIONALES EN SEGURIDAD Y SALUD OCUPACIONAL JACQUELINE FU,,"[high] HR consultancy service, professional fee not wages | client hint: same provider+item = ADM-1.10",
SA-00200,ADM-1.10,Otros Servicios y Asesorias,silver_audit,RECURSOS HUMANOS,CONSULTORIA EN GESTIÓN DE PERSONAS FEBRERO,SERVICIOS PROFESIONALES EN SEGURIDAD Y SALUD OCUPACIONAL JACQUELINE FU,,[high] HR consultancy service matches client hint example for ADM-1.10; not wages/payroll. | client hint ADM-1.10 exact match (provider+item); rule: ADM-1.1 requires explicit wages,
SA-00205,ADM-1.10,Otros Servicios y Asesorias,silver_audit,PREVENCION DE RIESGOS,CONSULTORIA POR PROFESIONAL EN SEGURIDAD Y SALUD OCUPACIONAL JUNIO,SERVICIOS PROFESIONALES EN SEGURIDAD Y SALUD OCUPACIONAL JACQUELINE FU,,[high/consultancy] External HR/OHS advisory; ADM-1.10 Otros Servicios y Asesorias. | client hint->ADM-1.10,
SA-00210,ADM-1.10,Otros Servicios y Asesorias,silver_audit,RECURSOS HUMANOS,CONSULTORIA EN GESTIÓN DE PERSONAS FEBRERO,SERVICIOS PROFESIONALES EN SEGURIDAD Y SALUD OCUPACIONAL JACQUELINE FU,,"[high] HR consultancy service by Jacqueline Fu, not wages or training | client hint: same provider+item = ADM-1.10",
SA-00232,ADM-1.10,Otros Servicios y Asesorias,silver_audit,RECURSOS HUMANOS,CONSULTORIA EN GESTIÓN DE PERSONAS JUNIO,SERVICIOS PROFESIONALES EN SEGURIDAD Y SALUD OCUPACIONAL JACQUELINE FU,,[high] HR consultancy service matches client hint example for ADM-1.10; not wages/payroll. | client hint ADM-1.10 exact match (provider+item); rule: ADM-1.1 requires explicit wages,
SA-00687,ADM-1.10,Otros Servicios y Asesorias,file_audit,CRECE ANUAL,20% DCTO PARTNER PROMOTOR NIVEL ENTRANTE - OREGON CONSULTING,CHIPAX SPA,,[folder-audit] client filed under this category; item consistent with client description,
SA-00688,ADM-1.10,Otros Servicios y Asesorias,file_audit,Serv. Tcnico,"Servicio de habilitacin, configuracin y preparacin de equipos computacionales asociados a los usuarios Javier Muoz y Pilar Lobos. Incluye mano de obra, instalacin de software y repuestos utilizados.",SERVICIOS Y SOLUCIONES LINKEDTIC SPA,,[folder-audit] client filed under this category; item consistent with client description,
