gold_id,category_code,leaf,source,item_text,description,provider,farm,audit_reason,verify_flag
SA-00022,ADM-1.7,Otros Gastos Administracion,silver_audit,MONITOREO MES DE 06/2025 CONTRATO 1731305,,VERISURE CHILE SPA,,[high] Verisure monthly security monitoring is service fee not vehicle insurance | taxonomy desc ADM-2.1 vehicle insurance; monitoring not insurance; ADM-1.7 fits,
SA-00023,ADM-1.7,Otros Gastos Administracion,silver_audit,COMISION MENSUAL ADMINISTRACION CONVENIO]REMUNERACIONES,COMISION MENSUAL ADMINISTRACION CONVENIO]REMUNERACIONES ]NUMERO DE OPERACION 02600554401 .,Banco de Chile,,[high] Bank commission for payroll administration service; not direct employee wages. | rule: ADM-1.1 needs explicit wages; Banco de Chile bank fee ADM-1.7,
SA-00024,ADM-1.7,Otros Gastos Administracion,silver_audit,MONITOREO MES DE 11/2025 CONTRATO 1731275,,VERISURE CHILE SPA,,[high] Verisure monthly security monitoring is a service fee not insurance policy | taxonomy desc ADM-2.3 requires insurance; monitoring=service; ADM-1.7 fits,
SA-00026,ADM-1.7,Otros Gastos Administracion,silver_audit,COMISION DE MANTENCION DE PLAN,COMISION DE MANTENCION DE PLAN,Santander - Chile,,[high] Bank plan maintenance commission fits otros gastos administracion | taxonomy desc ADM-1.7 + provider Santander Banco Comercial,
SA-00028,ADM-1.7,Otros Gastos Administracion,silver_audit,MONITOREO MES DE 05/2025 CONTRATO 1731275,,VERISURE CHILE SPA,,[high] Verisure monthly security monitoring is service fee not vehicle insurance | taxonomy desc ADM-2.1 vehicle insurance; monitoring not insurance; ADM-1.7 fits,
SA-00033,ADM-1.7,Otros Gastos Administracion,silver_audit,MONITOREO MES DE 02/2025 CONTRATO 1731305,,VERISURE CHILE SPA,,[high] Verisure monthly security monitoring is service fee not vehicle insurance | taxonomy desc ADM-2.1 vehicle insurance; monitoring not insurance; ADM-1.7 fits,
SA-00034,ADM-1.7,Otros Gastos Administracion,silver_audit,Administracion de Contratos,,BANCO BICE,,[high] Bank contract administration fee not legal advisory; sibling is lease payment | sibling arrendamiento + provider BANCO BICE Banco Comercial; ADM-1.7 bank fee,
SA-00036,ADM-1.7,Otros Gastos Administracion,silver_audit,MONITOREO MES DE 10/2025 CONTRATO 1697527,,VERISURE CHILE SPA,,[high] Verisure monthly security monitoring is service fee not vehicle insurance | taxonomy desc ADM-2.1 vehicle insurance; monitoring not insurance; ADM-1.7 fits,
SA-00038,ADM-1.7,Otros Gastos Administracion,silver_audit,TRANSPORTE DE CARGA Y ENCOMIENDA: 252700360,,Kaudat SpA,,[high] Courier/parcel/encomienda service; client example hint matches exactly this item type. | client hint ADM-1.7 example: TRANSPORTE DE CARGA Y ENCOMIENDA; taxonomy desc envios/encomienda,
SA-00041,ADM-1.7,Otros Gastos Administracion,silver_audit,COMISION MANTENCION PLAN (EXENTO DE IVA),COMISION MANTENCION PLAN (EXENTO DE IVA),Santander - Chile,,[high] Santander bank plan maintenance commission; bank admin fee fits Otros Gastos Administracion. | taxonomy ADM-1.7 + Banco Comercial + bank commission,
SA-00046,ADM-1.7,Otros Gastos Administracion,silver_audit,Administracion de Contratos,,BANCO BICE,,[high] Bank contract administration fee not legal advisory; sibling is lease payment | sibling arrendamiento + provider BANCO BICE Banco Comercial; ADM-1.7 bank fee,
SA-00048,ADM-1.7,Otros Gastos Administracion,silver_audit,MONITOREO MES DE 07/2025 CONTRATO 1731275,,VERISURE CHILE SPA,,[high] Verisure monthly security monitoring is service fee not vehicle insurance | taxonomy desc ADM-2.1 vehicle insurance; monitoring not insurance; ADM-1.7 fits,
SA-00049,ADM-1.7,Otros Gastos Administracion,silver_audit,COMISION MANTENCION PLAN (EXENTO DE IVA),COMISION MANTENCION PLAN (EXENTO DE IVA),Santander - Chile,,[high] Santander bank plan maintenance commission; bank admin fee fits Otros Gastos Administracion. | taxonomy ADM-1.7 + Banco Comercial + bank commission,
SA-00050,ADM-1.7,Otros Gastos Administracion,silver_audit,COMISION MANTENCION PLAN (EXENTO DE IVA),COMISION MANTENCION PLAN (EXENTO DE IVA),Santander - Chile,,[high] Santander bank plan maintenance commission; IVA exento bank fee = Otros Gastos Administracion. | taxonomy ADM-1.7 + Banco Comercial + bank commission,
SA-00052,ADM-1.7,Otros Gastos Administracion,silver_audit,MONITOREO MES DE 04/2025 CONTRATO 1731576,,VERISURE CHILE SPA,,[high] Verisure monthly security monitoring is service fee not vehicle insurance | taxonomy desc ADM-2.1 vehicle insurance; monitoring not insurance; ADM-1.7 fits,
SA-00053,ADM-1.7,Otros Gastos Administracion,silver_audit,MONITOREO MES DE 03/2025 CONTRATO 1731275,,VERISURE CHILE SPA,,[high] Verisure monthly security monitoring is a service fee not insurance policy | taxonomy desc ADM-2.3 requires insurance; monitoring=service; ADM-1.7 fits,
SA-00054,ADM-1.7,Otros Gastos Administracion,silver_audit,MONITOREO MES DE 10/2025 CONTRATO 1731576,,VERISURE CHILE SPA,,[high] Verisure monthly security monitoring is service fee not vehicle insurance | taxonomy desc ADM-2.1 vehicle insurance; monitoring not insurance; ADM-1.7 fits,
SA-00055,ADM-1.7,Otros Gastos Administracion,silver_audit,COMISION MENSUAL ADMINISTRACION CONVENIO]REMUNERACIONES,COMISION MENSUAL ADMINISTRACION CONVENIO]REMUNERACIONES ]NUMERO DE OPERACION 02600554401 .,Banco de Chile,,[high] Bank commission for payroll processing service; not actual wages paid to staff. | rule: ADM-1.1 needs explicit wages; item is bank fee for convenio remuneraciones,
SA-00056,ADM-1.7,Otros Gastos Administracion,silver_audit,COMISION MENSUAL ADMINISTRACION CONVENIO]REMUNERACIONES,COMISION MENSUAL ADMINISTRACION CONVENIO]REMUNERACIONES ]NUMERO DE OPERACION 02600554401 .,Banco de Chile,,[high] Bank commission for payroll convenio administration; not actual salary/wages payment. | rule: ADM-1.1 needs explicit wages; Banco de Chile commission is admin fee,
SA-00058,ADM-1.7,Otros Gastos Administracion,silver_audit,MONITOREO MES DE 06/2025 CONTRATO 1731275,,VERISURE CHILE SPA,,[high] Verisure monthly security monitoring is service fee not vehicle insurance | taxonomy desc ADM-2.1 vehicle insurance; monitoring not insurance; ADM-1.7 fits,
SA-00059,ADM-1.7,Otros Gastos Administracion,silver_audit,COMISION DE MANTENCION DE PLAN,COMISION DE MANTENCION DE PLAN,Santander - Chile,,[high] Bank plan maintenance commission fits otros gastos administracion | taxonomy desc ADM-1.7 + provider Santander Banco Comercial,
SA-00062,ADM-1.7,Otros Gastos Administracion,silver_audit,MONITOREO MES DE 11/2025 CONTRATO 1731305,,VERISURE CHILE SPA,,[high] Verisure monthly security monitoring is service fee not vehicle insurance | taxonomy desc ADM-2.1 vehicle insurance; monitoring not insurance; ADM-1.7 fits,
SA-00068,ADM-1.7,Otros Gastos Administracion,silver_audit,TRANSPORTE DE CARGA Y ENCOMIENDA: 254539329,,Kaudat SpA,,[high] Courier/parcel/encomienda service; client example hint matches exactly this item type. | client hint ADM-1.7 example: TRANSPORTE DE CARGA Y ENCOMIENDA; taxonomy desc envios/encomienda,
SA-00069,ADM-1.7,Otros Gastos Administracion,silver_audit,COMISION MENSUAL ADMINISTRACION CONVENIO]REMUNERACIONES,COMISION MENSUAL ADMINISTRACION CONVENIO]REMUNERACIONES ]NUMERO DE OPERACION 02600554401 .,Banco de Chile,,[high] Banco de Chile monthly commission for payroll service; not an actual wage payment. | rule: ADM-1.1 needs explicit wages; item is bank commission for convenio,
SA-00070,ADM-1.7,Otros Gastos Administracion,silver_audit,MONITOREO MES DE 08/2025 CONTRATO 1731275,,VERISURE CHILE SPA,,[high] Verisure monthly security monitoring is service fee not vehicle insurance | taxonomy desc ADM-2.1 vehicle insurance; monitoring not insurance; ADM-1.7 fits,
SA-00073,ADM-1.7,Otros Gastos Administracion,silver_audit,Interes Exento por mora,,Sociedad Concesionaria Costanera Norte S.A.,,[high] Late payment interest on toll road; administrative miscellaneous expense. Sibling: Gastos Cobranzas. | taxonomy ADM-1.7 misc admin; provider=toll road concession; sibling Gastos Cobranza,
SA-00074,ADM-1.7,Otros Gastos Administracion,silver_audit,COMISION MENSUAL ADMINISTRACION CONVENIO]REMUNERACIONES,COMISION MENSUAL ADMINISTRACION CONVENIO]REMUNERACIONES ]NUMERO DE OPERACION 02600554401 .,Banco de Chile,,[high] Bank commission for payroll admin service; rule: 'administracion del servicio' is NOT wages. | rule ADM-1.1 'administracion del servicio NOT wages'; taxonomy ADM-1.7 misc admin,
SA-00080,ADM-1.7,Otros Gastos Administracion,silver_audit,MONITOREO MES DE 02/2025 CONTRATO 1731275,,VERISURE CHILE SPA,,[high] Verisure monthly security monitoring is service fee not vehicle insurance | taxonomy desc ADM-2.1 vehicle insurance; monitoring not insurance; ADM-1.7 fits,
SA-00081,ADM-1.7,Otros Gastos Administracion,silver_audit,MONITOREO MES DE 05/2025 CONTRATO 1731305,,VERISURE CHILE SPA,,[high] Verisure monthly security monitoring is service fee not vehicle insurance | taxonomy desc ADM-2.1 vehicle insurance; monitoring not insurance; ADM-1.7 fits,
SA-00082,ADM-1.7,Otros Gastos Administracion,silver_audit,COMISION MANTENCION PLAN (EXENTO DE IVA),COMISION MANTENCION PLAN (EXENTO DE IVA),Santander - Chile,,[high] Santander bank plan maintenance commission; bank admin fee fits Otros Gastos Administracion. | taxonomy ADM-1.7 + Banco Comercial + bank commission,
SA-00086,ADM-1.7,Otros Gastos Administracion,silver_audit,MONITOREO MES DE 04/2025 CONTRATO 1731305,,VERISURE CHILE SPA,,[high] Verisure monthly security monitoring is service fee not vehicle insurance | taxonomy desc ADM-2.1 vehicle insurance; monitoring not insurance; ADM-1.7 fits,
SA-00091,ADM-1.7,Otros Gastos Administracion,silver_audit,MONITOREO MES DE 11/2025 CONTRATO 1697527,,VERISURE CHILE SPA,,[high] Verisure monthly security monitoring is service fee not vehicle insurance | taxonomy desc ADM-2.1 vehicle insurance; monitoring not insurance; ADM-1.7 fits,
SA-00093,ADM-1.7,Otros Gastos Administracion,silver_audit,COMISION MENSUAL ADMINISTRACION CONVENIO]REMUNERACIONES,COMISION MENSUAL ADMINISTRACION CONVENIO]REMUNERACIONES ]NUMERO DE OPERACION 02600554401 .,Banco de Chile,,[high] Bank commission for payroll admin service; rule: 'administracion del servicio' is NOT wages. | rule ADM-1.1 'administracion del servicio NOT wages'; taxonomy ADM-1.7 misc admin,
SA-00100,ADM-1.7,Otros Gastos Administracion,silver_audit,MONITOREO MES DE 05/2025 CONTRATO 1731576,,VERISURE CHILE SPA,,[high] Verisure monthly security monitoring is service fee not vehicle insurance | taxonomy desc ADM-2.1 vehicle insurance; monitoring not insurance; ADM-1.7 fits,
SA-00104,ADM-1.7,Otros Gastos Administracion,silver_audit,COMISION MANTENCION PLAN (EXENTO DE IVA),COMISION MANTENCION PLAN (EXENTO DE IVA),Santander - Chile,,[high] Santander bank plan maintenance commission; IVA exento bank fee = Otros Gastos Administracion. | taxonomy ADM-1.7 + Banco Comercial + IVA exento bank commission,
SA-00105,ADM-1.7,Otros Gastos Administracion,silver_audit,COMISION MENSUAL ADMINISTRACION CONVENIO]REMUNERACIONES,COMISION MENSUAL ADMINISTRACION CONVENIO]REMUNERACIONES ]NUMERO DE OPERACION 02600554401 .,Banco de Chile,,[high] Bank commission for payroll admin service; rule: 'administracion del servicio' is NOT wages. | rule ADM-1.1 'administracion del servicio NOT wages'; taxonomy ADM-1.7 misc admin,
SA-00107,ADM-1.7,Otros Gastos Administracion,silver_audit,COMISION DE MANTENCION DE PLAN,COMISION DE MANTENCION DE PLAN,Santander - Chile,,[high] Bank plan maintenance commission fits otros gastos administracion | taxonomy desc ADM-1.7 + provider Santander Banco Comercial,
SA-00108,ADM-1.7,Otros Gastos Administracion,silver_audit,MONITOREO MES DE 12/2025 CONTRATO 1697527,,VERISURE CHILE SPA,,[high] Verisure monthly security monitoring is service fee not vehicle insurance | taxonomy desc ADM-2.1 vehicle insurance; monitoring not insurance; ADM-1.7 fits,
SA-00109,ADM-1.7,Otros Gastos Administracion,silver_audit,MONITOREO MES DE 12/2025 CONTRATO 1731305,,VERISURE CHILE SPA,,[high] Verisure monthly security monitoring is service fee not vehicle insurance | taxonomy desc ADM-2.1 vehicle insurance; monitoring not insurance; ADM-1.7 fits,
SA-00111,ADM-1.7,Otros Gastos Administracion,silver_audit,COMISION MANTENCION PLAN (EXENTO DE IVA),COMISION MANTENCION PLAN (EXENTO DE IVA),Santander - Chile,,[high] Bank account plan maintenance commission; administrative miscellaneous bank fee. | taxonomy ADM-1.7 misc admin; provider Santander; item=bank commission,
SA-00112,ADM-1.7,Otros Gastos Administracion,silver_audit,Comisión por Nóminas en Línea CCA,,BANCO BICE,,"[high] Bank commission for online payroll service; no legal advisory element. | taxonomy ADM-1.7; ADM-1.9 requires legal advisory, none present",
SA-00116,ADM-1.7,Otros Gastos Administracion,silver_audit,MONITOREO MES DE 03/2025 CONTRATO 1731305,,VERISURE CHILE SPA,,[high] Verisure monthly security monitoring is service fee not vehicle insurance | taxonomy desc ADM-2.1 vehicle insurance; monitoring not insurance; ADM-1.7 fits,
SA-00127,ADM-1.7,Otros Gastos Administracion,silver_audit,COURIER,10000158,CHILEXPRESS S.A.,,[high] Courier/parcel/encomienda service; client example hint matches exactly this item type. | client hint ADM-1.7 example: TRANSPORTE DE CARGA Y ENCOMIENDA; taxonomy desc envios/encomienda,
SA-00128,ADM-1.7,Otros Gastos Administracion,silver_audit,COMISION DE MANTENCION DE PLAN,COMISION DE MANTENCION DE PLAN,Santander - Chile,,[high] Santander bank plan maintenance commission; bank admin fee = Otros Gastos Administracion. | taxonomy ADM-1.7 + Banco Comercial + bank commission,
SA-00130,ADM-1.7,Otros Gastos Administracion,silver_audit,MONITOREO MES DE 12/2025 CONTRATO 1731576,,VERISURE CHILE SPA,,[high] Verisure monthly security monitoring is service fee not vehicle insurance | taxonomy desc ADM-2.1 vehicle insurance; monitoring not insurance; ADM-1.7 fits,
SA-00131,ADM-1.7,Otros Gastos Administracion,silver_audit,COMISION MANTENCION PLAN (EXENTO DE IVA),COMISION MANTENCION PLAN (EXENTO DE IVA),Santander - Chile,,[high] Bank account plan maintenance commission; administrative miscellaneous bank fee. | taxonomy ADM-1.7 misc admin; provider Santander; item=bank commission,
SA-00132,ADM-1.7,Otros Gastos Administracion,silver_audit,Comisión por Nóminas en Línea CCA,,BANCO BICE,,"[high] Bank fee for payroll processing service; not wages, not legal advisory. | taxonomy ADM-1.7; rule: ADM-1.1 requires explicit wages/sueldo",
SA-00136,ADM-1.7,Otros Gastos Administracion,silver_audit,COMISION MANTENCION PLAN (EXENTO DE IVA),COMISION MANTENCION PLAN (EXENTO DE IVA),Santander - Chile,,[high] Bank plan maintenance fee from Santander; no office lease evidence. | taxonomy ADM-1.7 admin expenses; Santander banco comercial provider,
SA-00139,ADM-1.7,Otros Gastos Administracion,silver_audit,COMISION DE MANTENCION DE PLAN,COMISION DE MANTENCION DE PLAN,Santander - Chile,,[high] Santander bank plan maintenance commission; bank admin fee = Otros Gastos Administracion. | taxonomy ADM-1.7 + Banco Comercial + bank commission,
SA-00141,ADM-1.7,Otros Gastos Administracion,silver_audit,Comisión por Nóminas en Línea CCA,,BANCO BICE,,"[high] Bank commission for online payroll service; no legal advisory element. | taxonomy ADM-1.7; ADM-1.9 requires legal advisory, none present",
SA-00142,ADM-1.7,Otros Gastos Administracion,silver_audit,COMISION DE MANTENCION DE PLAN,COMISION DE MANTENCION DE PLAN,Santander - Chile,,[high] Bank plan maintenance commission fits otros gastos administracion | taxonomy desc ADM-1.7 + provider Santander Banco Comercial,
SA-00144,ADM-1.7,Otros Gastos Administracion,silver_audit,Comisión por Nóminas en Línea CCA,,BANCO BICE,,"[high] Bank fee for payroll processing service; not wages, not legal advisory. | taxonomy ADM-1.7; rule: ADM-1.1 requires explicit wages/sueldo",
SA-00147,ADM-1.7,Otros Gastos Administracion,silver_audit,Administracion de Contratos,,BANCO BICE,,[high] Bank contract administration fee not legal advisory; sibling is lease payment | sibling arrendamiento + provider BANCO BICE Banco Comercial; ADM-1.7 bank fee,
SA-00149,ADM-1.7,Otros Gastos Administracion,silver_audit,TRANSPORTE DE CARGA Y ENCOMIENDA: 260579524,,Kaudat SpA,,[high] Courier/parcel/encomienda service; client example hint matches exactly this item type. | client hint ADM-1.7 example: TRANSPORTE DE CARGA Y ENCOMIENDA; taxonomy desc envios/encomienda,
SA-00150,ADM-1.7,Otros Gastos Administracion,silver_audit,Comisión por Pagos de Nominas,,BANCO BICE,,"[high] Bank fee for payroll payment processing; not wages, not legal advisory. | taxonomy ADM-1.7; rule: ADM-1.1 requires explicit wages/sueldo",
SA-00155,ADM-1.7,Otros Gastos Administracion,silver_audit,COMISION MANTENCION PLAN (EXENTO DE IVA),COMISION MANTENCION PLAN (EXENTO DE IVA),Santander - Chile,,[high] Bank plan maintenance fee from Santander; no office lease evidence. | taxonomy ADM-1.7 admin expenses; Santander banco comercial provider,
SA-00156,ADM-1.7,Otros Gastos Administracion,silver_audit,270 RECAUDACION POR RENOVACION CASILLAS,,EMPRESAS DE CORREOS DE CHILE,,[high] PO box renewal fee (casillas postales) from Correos de Chile; fits admin misc expenses. | taxonomy ADM-1.7 description: envios/admin expenses + postal service provider,
SA-00157,ADM-1.7,Otros Gastos Administracion,silver_audit,Comisión por Nóminas en Línea CCA,,BANCO BICE,,"[high] Bank commission for online payroll service; no legal advisory element. | taxonomy ADM-1.7; ADM-1.9 requires legal advisory, none present",
SA-00158,ADM-1.7,Otros Gastos Administracion,silver_audit,COMISION MANTENCION PLAN (EXENTO DE IVA),COMISION MANTENCION PLAN (EXENTO DE IVA),Santander - Chile,,[high] Bank account plan maintenance commission; administrative miscellaneous bank fee. | taxonomy ADM-1.7 misc admin; provider Santander; item=bank commission,
SA-00161,ADM-1.7,Otros Gastos Administracion,silver_audit,COMISION MANTENCION PLAN (EXENTO DE IVA),COMISION MANTENCION PLAN (EXENTO DE IVA),Santander - Chile,,[high] Santander bank plan maintenance commission; IVA exento bank fee = Otros Gastos Administracion. | taxonomy ADM-1.7 + Banco Comercial + bank commission,
SA-00163,ADM-1.7,Otros Gastos Administracion,silver_audit,COMISION MENSUAL ADMINISTRACION CONVENIO]REMUNERACIONES,COMISION MENSUAL ADMINISTRACION CONVENIO]REMUNERACIONES ]NUMERO DE OPERACION 02600554401 .,Banco de Chile,,[high] Bank commission for payroll admin service; rule: 'administracion del servicio' is NOT wages. | rule ADM-1.1 'administracion del servicio NOT wages'; taxonomy ADM-1.7 misc admin,
SA-00169,ADM-1.7,Otros Gastos Administracion,silver_audit,MONITOREO MES DE 12/2025 CONTRATO 1731275,,VERISURE CHILE SPA,,[high] Verisure monthly security monitoring is a service fee not insurance policy | taxonomy desc ADM-2.3 requires insurance; monitoring=service; ADM-1.7 fits,
SA-00175,ADM-1.7,Otros Gastos Administracion,silver_audit,COMISION MENSUAL ADMINISTRACION CONVENIO]REMUNERACIONES,COMISION MENSUAL ADMINISTRACION CONVENIO]REMUNERACIONES ]NUMERO DE OPERACION 02600554401 .,Banco de Chile,,[high] Banco de Chile monthly commission for payroll convenio; not actual wages/sueldo. | rule: ADM-1.1 needs explicit wages; item is bank commission ADM-1.7,
SA-00180,ADM-1.7,Otros Gastos Administracion,silver_audit,Comisión por Nóminas en Línea CCA,,BANCO BICE,,"[high] Bank commission for online payroll service; no legal advisory element. | taxonomy ADM-1.7; ADM-1.9 requires legal advisory, none present",
SA-00183,ADM-1.7,Otros Gastos Administracion,silver_audit,Comisión por Nóminas en Línea CCA,,BANCO BICE,,"[high] Bank commission for online payroll service; no legal advisory element. | taxonomy ADM-1.7; ADM-1.9 requires legal advisory, none present",
SA-00186,ADM-1.7,Otros Gastos Administracion,silver_audit,MONITOREO MES DE 01/2025 CONTRATO 1731305,,VERISURE CHILE SPA,,[high] Verisure monthly security monitoring is service fee not vehicle insurance | taxonomy desc ADM-2.1 vehicle insurance; monitoring not insurance; ADM-1.7 fits,
SA-00187,ADM-1.7,Otros Gastos Administracion,silver_audit,Comisión por Nóminas en Línea CCA,,BANCO BICE,,"[high] Bank commission for online payroll service; no legal advisory element. | taxonomy ADM-1.7; ADM-1.9 requires legal advisory, none present",
SA-00191,ADM-1.7,Otros Gastos Administracion,silver_audit,MONITOREO MES DE 09/2025 CONTRATO 1731305,,VERISURE CHILE SPA,,[high] Verisure monthly security monitoring is service fee not vehicle insurance | taxonomy desc ADM-2.1 vehicle insurance; monitoring not insurance; ADM-1.7 fits,
SA-00193,ADM-1.7,Otros Gastos Administracion,silver_audit,COMISION MENSUAL ADMINISTRACION CONVENIO]REMUNERACIONES,COMISION MENSUAL ADMINISTRACION CONVENIO]REMUNERACIONES ]NUMERO DE OPERACION 02600554401 .,Banco de Chile,,[high] Bank commission for administering payroll convenio; not actual wages paid. | rule: ADM-1.1 needs explicit wages; item is bank fee for convenio remuneraciones,
SA-00194,ADM-1.7,Otros Gastos Administracion,silver_audit,COMISION MENSUAL ADMINISTRACION CONVENIO]REMUNERACIONES,COMISION MENSUAL ADMINISTRACION CONVENIO]REMUNERACIONES ]NUMERO DE OPERACION 02600554401 .,Banco de Chile,,[high] Bank commission for payroll processing service; not actual wages. Rule bars ADM-1.1 without explicit salary evidence. | rule: ADM-1.1 needs explicit wages; item is bank fee for convenio remuneraciones,
SA-00195,ADM-1.7,Otros Gastos Administracion,silver_audit,MONITOREO MES DE 10/2025 CONTRATO 1731305,,VERISURE CHILE SPA,,[high] Verisure monthly security monitoring is service fee not vehicle insurance | taxonomy desc ADM-2.1 vehicle insurance; monitoring not insurance; ADM-1.7 fits,
SA-00201,ADM-1.7,Otros Gastos Administracion,silver_audit,Comisión por Nóminas en Línea CCA,,BANCO BICE,,"[high] Bank commission for online payroll service; no legal advisory element. | taxonomy ADM-1.7; ADM-1.9 requires legal advisory, none present",
SA-00203,ADM-1.7,Otros Gastos Administracion,silver_audit,Comisión por Nóminas en Línea CCA,,BANCO BICE,,"[high] Bank fee for payroll processing service; not wages, not legal advisory. | taxonomy ADM-1.7; rule: ADM-1.1 requires explicit wages/sueldo",
SA-00204,ADM-1.7,Otros Gastos Administracion,silver_audit,MONITOREO MES DE 07/2025 CONTRATO 1731305,,VERISURE CHILE SPA,,[high] Verisure monthly security monitoring is service fee not vehicle insurance | taxonomy desc ADM-2.1 vehicle insurance; monitoring not insurance; ADM-1.7 fits,
SA-00207,ADM-1.7,Otros Gastos Administracion,silver_audit,COMISION MENSUAL ADMINISTRACION CONVENIO]REMUNERACIONES,COMISION MENSUAL ADMINISTRACION CONVENIO]REMUNERACIONES ]NUMERO DE OPERACION 02600554401 .,Banco de Chile,,[high] Banco de Chile monthly fee for payroll processing convenio; not direct wages. | rule: ADM-1.1 needs explicit wages; Banco de Chile commission = ADM-1.7,
SA-00208,ADM-1.7,Otros Gastos Administracion,silver_audit,Comisión por Nóminas en Línea CCA,,BANCO BICE,,"[high] Bank commission for online payroll service; no legal advisory element. | taxonomy ADM-1.7; ADM-1.9 requires legal advisory, none present",
SA-00211,ADM-1.7,Otros Gastos Administracion,silver_audit,COMISION DE MANTENCION DE PLAN,COMISION DE MANTENCION DE PLAN,Santander - Chile,,[high] Bank plan maintenance commission fits otros gastos administracion | taxonomy desc ADM-1.7 + provider Santander Banco Comercial,
SA-00213,ADM-1.7,Otros Gastos Administracion,silver_audit,TRANSPORTE DE CARGA Y ENCOMIENDA: 254146417,,Kaudat SpA,,[high] Courier/parcel/encomienda service; client example hint matches exactly this item type. | client hint ADM-1.7 example: TRANSPORTE DE CARGA Y ENCOMIENDA; taxonomy desc envios/encomienda,
SA-00214,ADM-1.7,Otros Gastos Administracion,silver_audit,Comisión por Pagos de Nominas,,BANCO BICE,,"[high] Bank fee for payroll payment processing; not wages, not legal advisory. | taxonomy ADM-1.7; rule: ADM-1.1 requires explicit wages/sueldo",
SA-00215,ADM-1.7,Otros Gastos Administracion,silver_audit,MONITOREO MES DE 09/2025 CONTRATO 1731275,,VERISURE CHILE SPA,,[high] Verisure monthly security monitoring is service fee not vehicle insurance | taxonomy desc ADM-2.1 vehicle insurance; monitoring not insurance; ADM-1.7 fits,
SA-00217,ADM-1.7,Otros Gastos Administracion,silver_audit,Comisión por Nóminas en Línea CCA,,BANCO BICE,,"[high] Bank fee for payroll processing service; not wages, not legal advisory. | taxonomy ADM-1.7 other admin expenses; rule: ADM-1.1 requires explicit wages",
SA-00219,ADM-1.7,Otros Gastos Administracion,silver_audit,Comisión por Nóminas en Línea CCA,,BANCO BICE,,"[high] Bank commission for online payroll service; no legal advisory element. | taxonomy ADM-1.7; ADM-1.9 requires legal advisory, none present",
