gold_id,category_code,leaf,source,item_text,description,provider,farm,audit_reason,verify_flag
SA-00198,EXP-13.1,Mantencion Maquinaria,silver_audit,ACEITE DE CADENA LTS,ACEITE DE CADENA LTS,LIDIA ANGELICA SANHUEZA FUENTES,,[high] Chain oil lubricant for machinery (chainsaw); rule: aceite/lubricante -> EXP-13.1. | rule: aceite/lubricante=EXP-13.1; giro=compraventa maquinarias,
SA-00244,EXP-13.1,Mantencion Maquinaria,silver_audit,SERVICIO DE EMERGENCIA (FIN DE SEMANA OFERIADO),,COMERCIAL SERVIFEED SPA,,[high] Emergency service call for industrial equipment automation; fits machinery maintenance category. | taxonomy desc EXP-13.1; provider giro=mantencion/montaje equipos industriales,
SA-00245,EXP-13.1,Mantencion Maquinaria,silver_audit,ENGRACE,ENGRACE,LIDIA ANGELICA SANHUEZA FUENTES,,[high] Greasing/lubrication service on invoice with Stihl small engine parts; rule: grasa/lubricante=EXP-13.1. | rule: grasa/lubricante=EXP-13.1; siblings=Stihl engine parts+mano de obra,
SA-00255,EXP-13.1,Mantencion Maquinaria,silver_audit,MANO DE OBRA SERVICIO TECNICO GALLAGHER,MANO DE OBRA SERVICIO TECNICO GALLAGHER,GALLAGHER CHILE SPA,,"[high] Gallagher tech labor; siblings: platemeter rod, slide tube, gear — farm measurement device repair. | taxonomy EXP-13.1 + sibling platemeter mechanical parts",
SA-00624,EXP-13.1,Mantencion Maquinaria,file_audit,CRT Clase A2 Tractor Placa:LJKL61,,TUV Rheinland Andino S.A,,[folder-audit] client filed under this category; item consistent with client description,
SA-00625,EXP-13.1,Mantencion Maquinaria,file_audit,FORMALINA X,,COOPERATIVA AGRÍCOLA Y LECHERA DE LA UNIÓN LTDA,,[folder-audit] client filed under this category; item consistent with client description,
SA-00626,EXP-13.1,Mantencion Maquinaria,file_audit,PINTURA CELO TELL TAIL AZUL,,COOPERATIVA AGRÍCOLA Y LECHERA DE LA UNIÓN LTDA,,[folder-audit] client filed under this category; item consistent with client description,
SA-00627,EXP-13.1,Mantencion Maquinaria,file_audit,PINTURA CELO TELL TAIL ROJO,,COOPERATIVA AGRÍCOLA Y LECHERA DE LA UNIÓN LTDA,,[folder-audit] client filed under this category; item consistent with client description,
SA-00628,EXP-13.1,Mantencion Maquinaria,file_audit,PINTURA CELO TELL TAIL VERDE,,COOPERATIVA AGRÍCOLA Y LECHERA DE LA UNIÓN LTDA,,[folder-audit] client filed under this category; item consistent with client description,
SA-00629,EXP-13.1,Mantencion Maquinaria,file_audit,TACO DE MADERA X,,COOPERATIVA AGRÍCOLA Y LECHERA DE LA UNIÓN LTDA,,[folder-audit] client filed under this category; item consistent with client description,
SA-00630,EXP-13.1,Mantencion Maquinaria,file_audit,CRT Clase A2 Tractor Placa:VFHT86,,TUV Rheinland Andino S.A,,[folder-audit] client filed under this category; item consistent with client description,
SA-00631,EXP-13.1,Mantencion Maquinaria,file_audit,- Revision Tecnica Maquinaria automotriz VPSJ99,,REVISIONES LOS LAGOS LTDA.,,[folder-audit] client filed under this category; item consistent with client description,
CF-00003,EXP-13.1,Mantencion Maquinaria,file_audit_corrected,ACEITE 2T STHIL X,,COOPERATIVA AGRÍCOLA Y LECHERA DE LA UNIÓN LTDA,,STIHL 2-stroke engine oil for power tools (chainsaw/brushcutter); taxonomy EXP-13.1 covers machinery oil/lubricants. Corrected from conflicting EXP-2.2/EXP-16.1 folder placements.,
RG-01039,EXP-13.1,Mantencion Maquinaria,file_audit,Item,Servicios de MantenciÃ³n~SERVICIO DE MANTENIMIENTO PREVENTIVO 1BM6115JCRD601743,SALINAS Y FABRES S.A.,,"Folder audit (newest_example_folders); folder ""MANTENCION MAQUINARIA"" matches taxonomy for EXP-13.1.",
