gold_id,category_code,leaf,source,item_text,description,provider,farm,audit_reason,verify_flag
CF-00007,EXP-7.0,AGROQUIMICOS,file_audit_corrected,TORDON 101 X 4 LT,TORDON 101,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,"Tordon 101 (picloram + 2,4-D) is a herbicide; taxonomy EXP-7.0 AGROQUIMICOS covers weed/pest chemicals. Matches existing gold for the same product from other providers (SA-00944, SA-00949, both EXP-7.0). None of the 4 conflicting folder categories were correct.",
RG-01000,EXP-7.0,AGROQUIMICOS,client_product_rule,TORDON 101 ( 4 L.),21000019,COOPRINSEM,,Client-confirmed product-to-category mapping.,
RG-01001,EXP-7.0,AGROQUIMICOS,client_product_rule,LONTREL 3A ( 1 L.),21000039,COOPRINSEM,,Client-confirmed product-to-category mapping.,
RG-01002,EXP-7.0,AGROQUIMICOS,client_product_rule,HEAT (150 G.),21000138,COOPRINSEM,,Client-confirmed product-to-category mapping.,
RG-01003,EXP-7.0,AGROQUIMICOS,client_product_rule,STARANE XTRA ( 1 L.),21000144,COOPRINSEM,,Client-confirmed product-to-category mapping.,
RG-01004,EXP-7.0,AGROQUIMICOS,client_product_rule,KARATE ZEON (SYNGEN) ( 1 L.),21000491,COOPRINSEM,,Client-confirmed product-to-category mapping.,
RG-01005,EXP-7.0,AGROQUIMICOS,client_product_rule,SILWET ( 1 L.),21000797,COOPRINSEM,,Client-confirmed product-to-category mapping.,
RG-01006,EXP-7.0,AGROQUIMICOS,client_product_rule,M.C.P.A X 1 LT,7006564,COLUN,,Client-confirmed product-to-category mapping.,
RG-01007,EXP-7.0,AGROQUIMICOS,client_product_rule,CAIMAN (BANVEL) 75 % WG X KL,7061930,COLUN,,Client-confirmed product-to-category mapping.,
RG-01008,EXP-7.0,AGROQUIMICOS,client_product_rule,M.C.P.A X 10 LT,7614394,COLUN,,Client-confirmed product-to-category mapping.,
RG-01009,EXP-7.0,AGROQUIMICOS,client_product_rule,TORDON 101 X 1 LT,7012572,COLUN,,Client-confirmed product-to-category mapping.,
RG-01010,EXP-7.0,AGROQUIMICOS,client_product_rule,TORDON 24 K 1 LT,7035882,COLUN,,Client-confirmed product-to-category mapping.,
RG-01011,EXP-7.0,AGROQUIMICOS,client_product_rule,RANGO FULL X 20 LT.,7009172,COLUN,,Client-confirmed product-to-category mapping.,
RG-01012,EXP-7.0,AGROQUIMICOS,client_product_rule,STARANE XTRA X 5 LTS,7602075,COLUN,,Client-confirmed product-to-category mapping.,
RG-01013,EXP-7.0,AGROQUIMICOS,client_product_rule,LI - 700 X 10 LT.,7607110,COLUN,,Client-confirmed product-to-category mapping.,
RG-01014,EXP-7.0,AGROQUIMICOS,client_product_rule,CAIMAN 70 WG ( 1 KG.),21000056,COOPRINSEM,,Client product-list entry: client assigned CUENTA=AGROQUIMICOS -> EXP-7.0 (provider/size variant of an existing item).,
RG-01015,EXP-7.0,AGROQUIMICOS,client_product_rule,TORDON 101 X 4 LT,7602978,COLUN,,Client product-list entry: client assigned CUENTA=AGROQUIMICOS -> EXP-7.0 (provider/size variant of an existing item).,
RG-01016,EXP-7.0,AGROQUIMICOS,client_product_rule,SILWET X 1 LT,7033286,COLUN,,Client product-list entry: client assigned CUENTA=AGROQUIMICOS -> EXP-7.0 (provider/size variant of an existing item).,
RG-01017,EXP-7.0,AGROQUIMICOS,client_product_rule,VENCEWEED 100 E X 1 LT.,7019860,COLUN,,Client product-list entry: client assigned CUENTA=AGROQUIMICOS -> EXP-7.0 (provider/size variant of an existing item).,
RG-01018,EXP-7.0,AGROQUIMICOS,client_product_rule,PRESIDE 80 WP X 300 GRS.,7610219,COLUN,,Client product-list entry: client assigned CUENTA=AGROQUIMICOS -> EXP-7.0 (provider/size variant of an existing item).,
RG-01019,EXP-7.0,AGROQUIMICOS,client_product_rule,KARATE   1 LT.,7041114,COLUN,,Client product-list entry: client assigned CUENTA=AGROQUIMICOS -> EXP-7.0 (provider/size variant of an existing item).,
RG-01020,EXP-7.0,AGROQUIMICOS,client_product_rule,GLADIADOR 450 WP X 250 GR,7603287,COLUN,,Client product-list entry: client assigned CUENTA=AGROQUIMICOS -> EXP-7.0 (provider/size variant of an existing item).,
RG-01021,EXP-7.0,AGROQUIMICOS,client_product_rule,ENGEO 247 SC X 1LT,7603295,COLUN,,Client product-list entry: client assigned CUENTA=AGROQUIMICOS -> EXP-7.0 (provider/size variant of an existing item).,
