gold_id,category_code,leaf,source,item_text,description,provider,farm,audit_reason,verify_flag
SA-00393,EXP-9.2,Otros Gastos Riego,silver_audit,K-L ASPERSOR NELSON R2000 RED - RED,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,,[high/keyword-audit] item matches EXP-9.2 signature,
SA-00394,EXP-9.2,Otros Gastos Riego,silver_audit,K-L ASPERSOR NELSON R2000 RED - RED,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,,[high/keyword-audit] item matches EXP-9.2 signature,
SA-00395,EXP-9.2,Otros Gastos Riego,silver_audit,K-L ASPERSOR NELSON R2000 RED - RED,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,,[high/keyword-audit] item matches EXP-9.2 signature,
SA-00396,EXP-9.2,Otros Gastos Riego,silver_audit,K-L ASPERSOR NELSON R2000 RED - RED,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,,[high/keyword-audit] item matches EXP-9.2 signature,
SA-00397,EXP-9.2,Otros Gastos Riego,silver_audit,ASPERSOR DE IMPACTO PLASTICO NB2101 -@,ASPERSOR DE IMPACTO PLASTICO NB2101 -@,DORIS IVONNE CASTILLO KANTER,,[high/keyword-audit] item matches EXP-9.2 signature,
SA-00398,EXP-9.2,Otros Gastos Riego,silver_audit,R.N.PIBOTE RIEGO R 24,,VULCANIZACIÓN NONTUELÁ SPA,,[high/keyword-audit] item matches EXP-9.2 signature,
SA-00399,EXP-9.2,Otros Gastos Riego,silver_audit,RIEGO PURINES EN PRADERAS,39 carradas de purines de 11.000 lts c/u 429.000 lts,SERVICIOS AGRICOLAS CORPAL SPA,,[high/keyword-audit] item matches EXP-9.2 signature,
SA-00400,EXP-9.2,Otros Gastos Riego,silver_audit,RIEGO CAL PRADERAS 30 TON,APLICACION MAS CARGUIO,SERVICIOS AGRICOLAS CORPAL SPA,,[high/keyword-audit] item matches EXP-9.2 signature,
SA-00401,EXP-9.2,Otros Gastos Riego,silver_audit,Compra materiales,De riego,INDUSTRIAL RIEGO SPA,,[high/keyword-audit] item matches EXP-9.2 signature,
SA-00538,EXP-9.2,Otros Gastos Riego,file_audit,K-L COPLA 40 MM,,NOTA DE CREDITO COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,,[folder-audit] client filed under this category; item consistent with client description,
SA-00539,EXP-9.2,Otros Gastos Riego,file_audit,K-L TUBO ALZADOR 40 MM X 800 MM,,FACTURA ELECTRONICA COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,,[folder-audit] client filed under this category; item consistent with client description,
SA-00540,EXP-9.2,Otros Gastos Riego,file_audit,K-L UNION AMERICANA 40 MM,,FACTURA ELECTRONICA COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,,[folder-audit] client filed under this category; item consistent with client description,
SA-00541,EXP-9.2,Otros Gastos Riego,file_audit,K-L TOW CAP 40 MM,,FACTURA ELECTRONICA COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,,[folder-audit] client filed under this category; item consistent with client description,
SA-00542,EXP-9.2,Otros Gastos Riego,file_audit,K-L COPLA 40 MM TERMINAL HE,,FACTURA ELECTRONICA COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,,[folder-audit] client filed under this category; item consistent with client description,
SA-00707,EXP-9.2,Otros Gastos Riego,file_audit,HI PLANZA 11/2,,RICARDO FRANCISCO WULFF MULLER,,[folder-audit] client filed under this category; item consistent with client description,
SA-00708,EXP-9.2,Otros Gastos Riego,file_audit,ABRAZADERAS MET,,RICARDO FRANCISCO WULFF MULLER,,[folder-audit] client filed under this category; item consistent with client description,
RG-01086,EXP-9.2,Otros Gastos Riego,client_product_rule,K-L ASPERSOR NELSON R2000  RED - RED,50001589,COOPRINSEM,,"Client product-list (newest list, Productos tab): SUBCUENTA ""OTROS GASTOS RIEGO"" -> EXP-9.2.",
