gold_id,category_code,leaf,source,item_text,description,provider,farm,audit_reason,verify_flag
RG-00435,EXP-16.2,Otros Gastos Campo,client_product_rule,PLUVIOMETRO RAIN MAXX SHOOF,7604127,COLUN,,Client-confirmed product-to-category mapping.,
RG-00455,EXP-16.2,Otros Gastos Campo,client_product_rule,RATAMIX PASTA X 500 GR (50 X 10 GR),7609580,COLUN,,Client-confirmed product-to-category mapping.,
RG-00456,EXP-16.2,Otros Gastos Campo,client_product_rule,SACOS PAPEROS 45 X 70 CM,7607691,COLUN,,Client-confirmed product-to-category mapping.,
RG-00463,EXP-16.2,Otros Gastos Campo,client_product_rule,PITA SAQUERA NYLON,7006874,COLUN,,Client-confirmed product-to-category mapping.,
RG-00515,EXP-16.2,Otros Gastos Campo,client_product_rule,"NEXGARD SPECTRA X 1 TABLETA (30,1-60 KG)",7610046,COLUN,,Client-confirmed product-to-category mapping.,
RG-00600,EXP-16.2,Otros Gastos Campo,direct_client_example,SERVICIO DE RETIRO Y DISPOSICION FINAL DE RESIDUOS PLASTICOS,,SOCIEDAD COMERCIAL VITACYCLE LIMITADA,YUTRECO,Client-confirmed row-level example.,
SA-00437,EXP-16.2,Otros Gastos Campo,file_audit,TERMOMETRO PARA LECHE,TERMOMETRO PARA LECHE,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[folder-audit] client filed under this category; item consistent with client description [Relabeled to EXP-16.2 per authoritative client_product_rule (newest Productos tab).],
SA-00438,EXP-16.2,Otros Gastos Campo,file_audit,JARRA MEDIDORA 500 ML (SHOOF),JARRA MEDIDORA 500 ML,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[folder-audit] client filed under this category; item consistent with client description [Relabeled to EXP-16.2 per authoritative client_product_rule (newest Productos tab).],
SA-00562,EXP-16.2,Otros Gastos Campo,file_audit,RET.RESID.PAILLACO,SERVICIO REALIZADO EL 26 DE AGOSTO 2025.,SELLO DE RECICLAJE MI GRAN CHILE SPA,,[folder-audit] client filed under this category; item consistent with client description,
SA-00563,EXP-16.2,Otros Gastos Campo,file_audit,Transporte de plstico agrcola para reciclaje,"Fundo Yutreco, Rup 10.3.01.0282",GESTIN AMBIENTAL ECOGEST SPA,,[folder-audit] client filed under this category; item consistent with client description,
SA-00564,EXP-16.2,Otros Gastos Campo,file_audit,RESIDUOS FUNDO RAICES,SERVICIO REALIZADO EL 4 DE JULIO 2025.,SELLO DE RECICLAJE MI GRAN CHILE SPA,,[folder-audit] client filed under this category; item consistent with client description,
SA-00565,EXP-16.2,Otros Gastos Campo,file_audit,Disposicin Residuos Biopeligrosos,Frascos vacos medicamentos Report 8132 04-02-2026 kilos extras (55),GESTIN AMBIENTAL ECOGEST SPA,,[folder-audit] client filed under this category; item consistent with client description,
SA-00566,EXP-16.2,Otros Gastos Campo,file_audit,RESIDUOS FUNDO YUTRECO,SERVICIO REALIZADO EL 12 DE JUNIO 2025.,SELLO DE RECICLAJE MI GRAN CHILE SPA,,[folder-audit] client filed under this category; item consistent with client description,
SA-00872,EXP-16.2,Otros Gastos Campo,silver_audit,SULFATO DE COBRE X 25 KL.,SULFATO DE COBRE X 25 KL.,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,ollama classify + claude audit vs description [Relabeled to EXP-16.2 per authoritative client_product_rule (newest Productos tab).],
RG-01051,EXP-16.2,Otros Gastos Campo,file_audit,SERVICIO DE RETIRO Y,DISPOSICION FINAL DE RESIDUOS PLASTICOS,SOCIEDAD COMERCIAL VITACYCLE LIMITADA,,"Folder audit (newest_example_folders); folder ""OTROS GASTOS CAMPO"" matches taxonomy for EXP-16.2.",
RG-01079,EXP-16.2,Otros Gastos Campo,client_product_rule,PINTACAL X 25 KILOS  SOPROCAL,11003072,COOPRINSEM,,"Client product-list (newest list, Productos tab): SUBCUENTA ""OTROS GASTOS CAMPO"" -> EXP-16.2.",
RG-01087,EXP-16.2,Otros Gastos Campo,client_product_rule,BICARBONATO DE SODIO X 25 KG,7025658,COLUN,,"Client product-list (newest list, Productos tab): SUBCUENTA ""OTROS GASTOS CAMPO"" -> EXP-16.2.",
RG-01096,EXP-16.2,Otros Gastos Campo,client_product_rule,TERMOMETRO PARA LECHE,7039675,COLUN,,"Client product-list (newest list, Productos tab): SUBCUENTA ""OTROS GASTOS CAMPO"" -> EXP-16.2.",
RG-01097,EXP-16.2,Otros Gastos Campo,client_product_rule,JARRA MEDIDORA 500 ML (SHOOF),7603512,COLUN,,"Client product-list (newest list, Productos tab): SUBCUENTA ""OTROS GASTOS CAMPO"" -> EXP-16.2.",
RG-01098,EXP-16.2,Otros Gastos Campo,client_product_rule,SULFATO DE COBRE X 25 KL.,7051438,COLUN,,"Client product-list (newest list, Productos tab): SUBCUENTA ""OTROS GASTOS CAMPO"" -> EXP-16.2.",
