gold_id,category_code,leaf,source,item_text,description,provider,farm,audit_reason,verify_flag
RG-00161,EXP-14.2,Mantencion Cercos,client_product_rule,CARRETE C/ENGRANAJE MED (G61150),7606062,COLUN,,Client-confirmed product-to-category mapping.,
RG-00162,EXP-14.2,Mantencion Cercos,client_product_rule,ESTACA COLA CHANCHO 850MM 10UN (G64213),7606018,COLUN,,Client-confirmed product-to-category mapping.,
RG-00180,EXP-14.2,Mantencion Cercos,client_product_rule,"CABLE SUB 2,5MM 50M DURO NEG (G62702)",7606184,COLUN,,Client-confirmed product-to-category mapping.,
RG-00181,EXP-14.2,Mantencion Cercos,client_product_rule,CLAVOS 4 X 8,7004960,COLUN,,Client-confirmed product-to-category mapping.,
RG-00182,EXP-14.2,Mantencion Cercos,client_product_rule,AISLADOR W NEGRO X 1000 UN (G67309),7607173,COLUN,,Client-confirmed product-to-category mapping.,
RG-00183,EXP-14.2,Mantencion Cercos,client_product_rule,CINTA BLANCA 40 MM X 200M (SP022),7601144,COLUN,,Client-confirmed product-to-category mapping.,
RG-00188,EXP-14.2,Mantencion Cercos,client_product_rule,TENSOR ALAMBRE C/AISLADOR NEGRO SA018,7061832,COLUN,,Client-confirmed product-to-category mapping.,
RG-00197,EXP-14.2,Mantencion Cercos,client_product_rule,ESTACA MULTIPLE 50UN (G63705),7606008,COLUN,,Client-confirmed product-to-category mapping.,
RG-00209,EXP-14.2,Mantencion Cercos,client_product_rule,AISLADOR S TERMINAL NEG X 25 UN (G67704),7606321,COLUN,,Client-confirmed product-to-category mapping.,
RG-00216,EXP-14.2,Mantencion Cercos,client_product_rule,"ROLLETE IMPREGNADO 4 A 5"" X 2,4M",7603201,COLUN,,Client-confirmed product-to-category mapping.,
RG-00249,EXP-14.2,Mantencion Cercos,client_product_rule,CINTA CONDUCTORA C/ELECT.X 200 MTS,7047023,COLUN,,Client-confirmed product-to-category mapping.,
RG-00251,EXP-14.2,Mantencion Cercos,client_product_rule,ESTACA P/CERCO ELEC.SA024,7014583,COLUN,,Client-confirmed product-to-category mapping.,
RG-00255,EXP-14.2,Mantencion Cercos,client_product_rule,ALAMBRE GALV. # 17/15 ACERADO ROLL.50 KG,7003980,COLUN,,Client-confirmed product-to-category mapping.,
RG-00266,EXP-14.2,Mantencion Cercos,client_product_rule,CERCO THONE ELECT. RE220 100 KM,7011355,COLUN,,Client-confirmed product-to-category mapping.,
RG-00277,EXP-14.2,Mantencion Cercos,client_product_rule,CINTA CONDUCTORA BLANCO 200 MT.P.CERCO,7039950,COLUN,,Client-confirmed product-to-category mapping.,
RG-00282,EXP-14.2,Mantencion Cercos,client_product_rule,ESTACA PLASTICA BLANCA 50UN (OB10510),7607127,COLUN,,Client-confirmed product-to-category mapping.,
RG-00306,EXP-14.2,Mantencion Cercos,client_product_rule,GRAPAS 1 1/4 X 10,7005894,COLUN,,Client-confirmed product-to-category mapping.,
RG-00330,EXP-14.2,Mantencion Cercos,client_product_rule,CINTA POLY BLA 40MM 200M (G62404),7608760,COLUN,,Client-confirmed product-to-category mapping.,
RG-00331,EXP-14.2,Mantencion Cercos,client_product_rule,MANIJA SOFT TOUCH CINTA (G69603),7607611,COLUN,,Client-confirmed product-to-category mapping.,
RG-00344,EXP-14.2,Mantencion Cercos,client_product_rule,GRAPAS 1 1/2 X 8,7005916,COLUN,,Client-confirmed product-to-category mapping.,
RG-00355,EXP-14.2,Mantencion Cercos,client_product_rule,CORDEL BUNGY X 50 M,7019500,COLUN,,Client-confirmed product-to-category mapping.,
RG-00356,EXP-14.2,Mantencion Cercos,client_product_rule,"CABLE L/OUT 2,5MM 100M DURO NEG (G62703)",7606310,COLUN,,Client-confirmed product-to-category mapping.,
RG-00358,EXP-14.2,Mantencion Cercos,client_product_rule,ALAMBRE GALV. #12 INCHALAM X 25 KG,7603592,COLUN,,Client-confirmed product-to-category mapping.,
RG-00372,EXP-14.2,Mantencion Cercos,client_product_rule,ANCLAJE 3 VIAS BLA 5UN (G64912),7606309,COLUN,,Client-confirmed product-to-category mapping.,
RG-00412,EXP-14.2,Mantencion Cercos,client_product_rule,MANIJA AISLADA DOBLE PROP 20UN (G73830),7607921,COLUN,,Client-confirmed product-to-category mapping.,
RG-00413,EXP-14.2,Mantencion Cercos,client_product_rule,"MALLA CUADRADA 1,50 M. 5014",7006408,COLUN,,Client-confirmed product-to-category mapping.,
RG-00430,EXP-14.2,Mantencion Cercos,client_product_rule,AISLADOR POSTE MADERA C/SEGURO X 25 UN,7603581,COLUN,,Client-confirmed product-to-category mapping.,
RG-00486,EXP-14.2,Mantencion Cercos,client_product_rule,CINTA BLANCA 40 MM X 50M (SP023),7601143,COLUN,,Client-confirmed product-to-category mapping.,
RG-00487,EXP-14.2,Mantencion Cercos,client_product_rule,CABLE SUBTERRANEO 50 MT X 2.5 MM,7014001,COLUN,,Client-confirmed product-to-category mapping.,
RG-00497,EXP-14.2,Mantencion Cercos,client_product_rule,TENSOR DE CARGA MAXIMO 1000 KG,7607365,COLUN,,Client-confirmed product-to-category mapping.,
RG-00501,EXP-14.2,Mantencion Cercos,client_product_rule,TERMINAL DE ENERG. PARA PUERTA 807883,7602695,COLUN,,Client-confirmed product-to-category mapping.,
RG-00505,EXP-14.2,Mantencion Cercos,client_product_rule,CLAVOS 3 1/2 X 9 X 1 KG,7608133,COLUN,,Client-confirmed product-to-category mapping.,
RG-00506,EXP-14.2,Mantencion Cercos,client_product_rule,CLAVOS 2 1/2 X 11 X 1 KG,7601119,COLUN,,Client-confirmed product-to-category mapping.,
RG-00582,EXP-14.2,Mantencion Cercos,direct_client_example,CABLE POLY BLA 6SS 500M (G62007),,COLUN,MAITEN,Client-confirmed row-level example.,
RG-00628,EXP-14.2,Mantencion Cercos,direct_client_example,ALAMBRE GALV.#14 * KILOS,,COLUN,BRAMADERO,Client-confirmed row-level example.,
SA-00065,EXP-14.2,Mantencion Cercos,silver_audit,dias trabajados,,CONSTRUCCIONES Y PRESTACIÓN DE SERVICIOS VICENTE DIOCARES E.I.R.L.,,"[high] Labor days with fence repair siblings confirms fence maintenance work | siblings: cerco salas sur y norte, cerco pozo lastre, etc.",
SA-00174,EXP-14.2,Mantencion Cercos,silver_audit,dias desbrozadora,,CONSTRUCCIONES Y PRESTACIÓN DE SERVICIOS VICENTE DIOCARES E.I.R.L.,,[high] Desbrozadora days for fence clearance; all siblings are fence repair/new fence jobs | siblings: cerco x7; desbrozadora clears vegetation at fences,
SA-00574,EXP-14.2,Mantencion Cercos,file_audit,"AISLADOR ""W"" 2 CLAVOS S10291B",,COOPERATIVA AGRÍCOLA Y LECHERA DE LA UNIÓN LTDA,,[folder-audit] client filed under this category; item consistent with client description,
SA-00575,EXP-14.2,Mantencion Cercos,file_audit,CLAVOS 4 X 8 X,,COOPERATIVA AGRÍCOLA Y LECHERA DE LA UNIÓN LTDA,,[folder-audit] client filed under this category; item consistent with client description,
SA-00576,EXP-14.2,Mantencion Cercos,file_audit,CORDON BUNGY ROLLO,,COOPERATIVA AGRÍCOLA Y LECHERA DE LA UNIÓN LTDA,,[folder-audit] client filed under this category; item consistent with client description,
SA-00577,EXP-14.2,Mantencion Cercos,file_audit,CLAVOS 2 1/2 X 11 X,,COOPERATIVA AGRÍCOLA Y LECHERA DE LA UNIÓN LTDA,,[folder-audit] client filed under this category; item consistent with client description,
SA-00578,EXP-14.2,Mantencion Cercos,file_audit,A. SPIRAX S4 TXM JC X 20 L (968314),A. SPIRAX S4 TXM X 20 L (958708),COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[folder-audit] client filed under this category; item consistent with client description,
SA-00579,EXP-14.2,Mantencion Cercos,file_audit,AISLADOR W NEGRO X,,COOPERATIVA AGRÍCOLA Y LECHERA DE LA UNIÓN LTDA,,[folder-audit] client filed under this category; item consistent with client description,
RG-01041,EXP-14.2,Mantencion Cercos,file_audit,ALAMBRE GALV. # 14 POR KILOS,ALAMBRE GALV. # 14 POR KILOS,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,"Folder audit (newest_example_folders). Polluted multi-category invoice filed in [EXP-14.2,EXP-16.1,EXP-2.2,EXP-2.5,EXP-2.6,EXP-7.0,EXP-8.1]; assigned EXP-14.2 by item semantics vs taxonomy.",
RG-01044,EXP-14.2,Mantencion Cercos,file_audit,CABLE POLY BLA 6SS 500M (G62007),CABLE POLY BLA 6SS 500M (G62007),COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,"Folder audit (newest_example_folders). Polluted multi-category invoice filed in [EXP-14.2,EXP-16.1,EXP-2.4,EXP-2.6]; assigned EXP-14.2 by item semantics vs taxonomy.",
RG-01080,EXP-14.2,Mantencion Cercos,client_product_rule,"TRANCA METALICA GALVANIZADA 4,2 MT",23000345,COOPRINSEM,,"Client product-list (newest list, Productos tab): SUBCUENTA ""MANTENCION CERCOS"" -> EXP-14.2.",
RG-01129,EXP-14.2,Mantencion Cercos,file_audit_corrected,GRAPAS 1 1/4 X 10,GRAPAS 1 1/4 X 10,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,Folder re-audit: item misfiled in folder(s) ['EXP-8.2']; corrected to EXP-14.2 by product/taxonomy semantics.,
