gold_id,category_code,leaf,source,item_text,description,provider,farm,audit_reason,verify_flag
RG-00088,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,"TRAJE AGUA POLIURETANO 0,55MM T-L",25001501,COOPRINSEM,,Client-confirmed product-to-category mapping.,
RG-00089,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,"TRAJE AGUA POLIURETANO 0,55MM T-XL",25001502,COOPRINSEM,,Client-confirmed product-to-category mapping.,
RG-00090,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,BUZO PILOTO VARIOS COLORES TALLA XL,25001533,COOPRINSEM,,Client-confirmed product-to-category mapping.,
RG-00091,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,BUZO VETERINARIO 1 PIEZA TALLA 50,25001537,COOPRINSEM,,Client-confirmed product-to-category mapping.,
RG-00092,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,BUZO VETERINARIO 1 PIEZA TALLA 52,25001538,COOPRINSEM,,Client-confirmed product-to-category mapping.,
RG-00093,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,BUZO VETERINARIO 1 PIEZA TALLA 56,25001539,COOPRINSEM,,Client-confirmed product-to-category mapping.,
RG-00094,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,BUZO CANVAS AZUL 240 GRS X M2 TALLA M,25001571,COOPRINSEM,,Client-confirmed product-to-category mapping.,
RG-00095,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,BUZO CANVAS AZUL 240 GRS X M2 TALLA XL,25001573,COOPRINSEM,,Client-confirmed product-to-category mapping.,
RG-00096,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,BUZO CANVAS AZUL 240 GRS X M2 TALLA XXL,25001574,COOPRINSEM,,Client-confirmed product-to-category mapping.,
RG-00097,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,BOTA DUNLOP PUROFORT + FULLSAFETY # 36,25001623,COOPRINSEM,,Client-confirmed product-to-category mapping.,
RG-00098,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,BUZO VETERINARIO 1 PIEZA TALLA 54,25001718,COOPRINSEM,,Client-confirmed product-to-category mapping.,
RG-00099,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,ESCOBILLON # 101 MUNIC MAD ESPERANZA-OSO,25001767,COOPRINSEM,,Client-confirmed product-to-category mapping.,
RG-00100,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,ESCOBILLON # 103 MUNICIPAL CHICO MADERA,25001769,COOPRINSEM,,Client-confirmed product-to-category mapping.,
RG-00101,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,MASCARILLA SILICONA 3M MOD # 7503 T-L,25001884,COOPRINSEM,,Client-confirmed product-to-category mapping.,
RG-00103,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,MANGA DESECHABLE GIA POLYSEM,30001646,COOPRINSEM,,Client-confirmed product-to-category mapping.,
RG-00104,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,MANGA DESECHABLE INSEM. SUPER SENSITIVE,30001648,COOPRINSEM,,Client-confirmed product-to-category mapping.,
RG-00105,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,MANGA ORDENO AZUL,43000072,COOPRINSEM,,Client-confirmed product-to-category mapping.,
RG-00106,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,PM ESCOBILLA ESTANQUE,43000323,COOPRINSEM,,Client-confirmed product-to-category mapping.,
RG-00107,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,PM ESCOBILLA MANGO P/ EST.,43000326,COOPRINSEM,,Client-confirmed product-to-category mapping.,
RG-00108,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,PM ESCOB. MANGO LAR. 410MM,43001116,COOPRINSEM,,Client-confirmed product-to-category mapping.,
RG-00112,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,PECHERA AJUSTABLE AZUL REVERSIBLE,43003710,COOPRINSEM,,Client-confirmed product-to-category mapping.,
RG-00113,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,COMBO ORDEï¾‘ADOR (PECHERA MANGAS),43004493,COOPRINSEM,,Client-confirmed product-to-category mapping.,
RG-00114,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,PECHERA ORDENO AZUL 2150021187,43004596,COOPRINSEM,,Client-confirmed product-to-category mapping.,
RG-00171,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,ESCOBILLON INDUSTRIAL 50 CM,7615332,COLUN,,Client-confirmed product-to-category mapping.,
RG-00172,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,ESCOBILLON INDUSTRIAL 30 CM,7615333,COLUN,,Client-confirmed product-to-category mapping.,
RG-00177,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,ESCOBILLA ESTANQUE 988.801-15 ALFA/LAVAL,7058661,COLUN,,Client-confirmed product-to-category mapping.,
RG-00178,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,MANGO ESCOBILLA ESTANQUE 988.801-16 ALFA,7058670,COLUN,,Client-confirmed product-to-category mapping.,
RG-00179,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,ESCOBILLA UNIDAD FINAL 988801-07,7053317,COLUN,,Client-confirmed product-to-category mapping.,
RG-00206,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,"LIMA PLANA 8"" SANDVIK CON MANGO",7603786,COLUN,,Client-confirmed product-to-category mapping.,
RG-00207,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,OVEROLES GABARDINA TALLA S,7603719,COLUN,,Client-confirmed product-to-category mapping.,
RG-00210,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,BOTA BEKINA STEPLITE NORMAL N° 41,7604407,COLUN,,Client-confirmed product-to-category mapping.,
RG-00212,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,OVEROLES GABARDINA TALLA L,7600314,COLUN,,Client-confirmed product-to-category mapping.,
RG-00213,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,OVEROLES GABARDINA TALLA XL,7600317,COLUN,,Client-confirmed product-to-category mapping.,
RG-00214,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,OVEROLES PILOTO POPLIN T 54 AZUL XXL,7042366,COLUN,,Client-confirmed product-to-category mapping.,
RG-00222,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,MACHETE FISKARS,7606001,COLUN,,Client-confirmed product-to-category mapping.,
RG-00224,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,MARTILLO M/MADERA,7602147,COLUN,,Client-confirmed product-to-category mapping.,
RG-00225,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,TESTER SMARTFIX (G50905),7606165,COLUN,,Client-confirmed product-to-category mapping.,
RG-00227,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,HORQUETAS TRUPER 5 PTAS,7012815,COLUN,,Client-confirmed product-to-category mapping.,
RG-00230,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,BLOQ. SOLAR BANANA BOAT FPS 50 X 1 L,7604872,COLUN,,Client-confirmed product-to-category mapping.,
RG-00231,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,BOTA BEKINA STEPLITE NORMAL N° 40,7604406,COLUN,,Client-confirmed product-to-category mapping.,
RG-00233,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,TRAJE DE AGUA ALASKA M,7037885,COLUN,,Client-confirmed product-to-category mapping.,
RG-00236,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,TRAJE DE AGUA ALASKA S,7005096,COLUN,,Client-confirmed product-to-category mapping.,
RG-00239,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,GUANTE LARGO NITRILO L SHOOF 204627,7613734,COLUN,,Client-confirmed product-to-category mapping.,
RG-00240,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,MANGA PALPACION ECOGAN SHOOF 219511,7613062,COLUN,,Client-confirmed product-to-category mapping.,
RG-00244,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,GUANTE LARGO NITRILO M SHOOF 204628,7613735,COLUN,,Client-confirmed product-to-category mapping.,
RG-00254,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,TIJERA ESQUILADORA,7603189,COLUN,,Client-confirmed product-to-category mapping.,
RG-00264,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,INYECTOR ACCURUS 6 ML SHOOF 220095,7607324,COLUN,,Client-confirmed product-to-category mapping.,
RG-00265,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,ESCOBA PLASTICA CLORINDA,7614438,COLUN,,Client-confirmed product-to-category mapping.,
RG-00271,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,BOQUILLA LAVADO TURBOTWIST HANSEN 224341,7613811,COLUN,,Client-confirmed product-to-category mapping.,
RG-00281,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,GUANTE LARGO NITRILO S SHOOF 204629,7613736,COLUN,,Client-confirmed product-to-category mapping.,
RG-00304,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,GUANTE NITRILO VERDE FLOCADO - L,7600549,COLUN,,Client-confirmed product-to-category mapping.,
RG-00305,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,BOTA BEKINA STEPLITE PUNTA ACERO N° 45,7603284,COLUN,,Client-confirmed product-to-category mapping.,
RG-00307,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,TRAJE DE AGUA ALASKA XXL,7602641,COLUN,,Client-confirmed product-to-category mapping.,
RG-00313,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,BOTA BEKINA STEPLITE PUNTA ACERO N° 37,7604262,COLUN,,Client-confirmed product-to-category mapping.,
RG-00323,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,TRAJE DESECHABLE TYVEK DUPONT XL,7607939,COLUN,,Client-confirmed product-to-category mapping.,
RG-00324,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,RESPIRADOR 3M 6200 MEDIUM,7045942,COLUN,,Client-confirmed product-to-category mapping.,
RG-00325,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,FILTRO P RESPIRADOR 3M 6001,7602001,COLUN,,Client-confirmed product-to-category mapping.,
RG-00327,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,TRAJE DE AGUA ALASKA L,7038032,COLUN,,Client-confirmed product-to-category mapping.,
RG-00337,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,MANGAS PALPACION IMPORTADAS,7028495,COLUN,,Client-confirmed product-to-category mapping.,
RG-00349,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,"SERRUCHO TRUPER TF 22""",7612399,COLUN,,Client-confirmed product-to-category mapping.,
RG-00350,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,ALICATE UNIVERSAL T201-8,7604158,COLUN,,Client-confirmed product-to-category mapping.,
RG-00351,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,MARTILLO M/FIBRA,7602148,COLUN,,Client-confirmed product-to-category mapping.,
RG-00352,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,OVEROLES PILOTO POPLIN T 52 AZUL XL,7042358,COLUN,,Client-confirmed product-to-category mapping.,
RG-00360,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,TRAJE DE AGUA ALASKA XL,7037656,COLUN,,Client-confirmed product-to-category mapping.,
RG-00365,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,BOTA BEKINA STEPLITE PUNTA ACERO N° 41,7603280,COLUN,,Client-confirmed product-to-category mapping.,
RG-00366,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,BOTA BEKINA STEPLITE PUNTA ACERO N° 42,7603281,COLUN,,Client-confirmed product-to-category mapping.,
RG-00367,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,OVEROLES GABARDINA TALLA XXL,7033987,COLUN,,Client-confirmed product-to-category mapping.,
RG-00368,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,BOTA BEKINA STEPLITE PUNTA ACERO N° 40,7603279,COLUN,,Client-confirmed product-to-category mapping.,
RG-00371,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,BOTA BEKINA STEPLITE PUNTA ACERO N° 43,7603282,COLUN,,Client-confirmed product-to-category mapping.,
RG-00376,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,MANGAS PARA ORDEÑA MECANICA,7601552,COLUN,,Client-confirmed product-to-category mapping.,
RG-00391,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,OVEROLES GABARDINA TALLA M,7600315,COLUN,,Client-confirmed product-to-category mapping.,
RG-00396,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,BOTA BEKINA STEPLITE PUNTA ACERO N° 38,7604263,COLUN,,Client-confirmed product-to-category mapping.,
RG-00397,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,OVEROLES PILOTO POPLIN T 48 AZUL M,7020044,COLUN,,Client-confirmed product-to-category mapping.,
RG-00398,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,BOTA BEKINA STEPLITE PUNTA ACERO N° 36,7604261,COLUN,,Client-confirmed product-to-category mapping.,
RG-00399,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,GUANTE CABRETILLA CON FORRO,7600548,COLUN,,Client-confirmed product-to-category mapping.,
RG-00402,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,BOTA BEKINA STEPLITE NORMAL N° 42,7604408,COLUN,,Client-confirmed product-to-category mapping.,
RG-00409,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,"MACHETE 18"" TRAMONTINA",7604884,COLUN,,Client-confirmed product-to-category mapping.,
RG-00411,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,ESCOBILLA COLECTOR 988.801-01 ALFA/LAVAL,7058718,COLUN,,Client-confirmed product-to-category mapping.,
RG-00422,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,ESCOBAS PLASTICAS 75,7005215,COLUN,,Client-confirmed product-to-category mapping.,
RG-00426,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,BOTA BEKINA STEPLITEX SOLIDGRIP N° 42,7610560,COLUN,,Client-confirmed product-to-category mapping.,
RG-00427,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,INYECTOR PREMIUM 2 ML SHOOF 220097,7608886,COLUN,,Client-confirmed product-to-category mapping.,
RG-00428,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,PALAS CARRILANA TRUPER,7006726,COLUN,,Client-confirmed product-to-category mapping.,
RG-00429,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,PICOTA TRUPER 5 LB C/MANGO,7037524,COLUN,,Client-confirmed product-to-category mapping.,
RG-00459,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,PECHERA REVERSIBLE CON LOGO COLUN,7612006,COLUN,,Client-confirmed product-to-category mapping.,
RG-00474,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,ROZON DERECHO TRAMONTINA,7600927,COLUN,,Client-confirmed product-to-category mapping.,
RG-00495,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,BOTA BEKINA STEPLITE PUNTA ACERO N° 44,7603283,COLUN,,Client-confirmed product-to-category mapping.,
RG-00496,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,OVEROL POPLIN AZUL C/CINTA T. XL,7608353,COLUN,,Client-confirmed product-to-category mapping.,
RG-00507,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,OVEROLES PILOTO POPLIN T 50 AZUL L,7042340,COLUN,,Client-confirmed product-to-category mapping.,
RG-00511,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,GUANTE CORTO NITRILO L SHOOF 204631,7613733,COLUN,,Client-confirmed product-to-category mapping.,
RG-00512,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,BOTAS DESECHABLE PLASTICO GRUESO,7600134,COLUN,,Client-confirmed product-to-category mapping.,
RG-00513,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,GORRO CLIP TIPO DUCHA BLANCO X 100 UN,7605167,COLUN,,Client-confirmed product-to-category mapping.,
RG-00514,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,ESCOBILLON MUNICIPAL GRANDE,7606513,COLUN,,Client-confirmed product-to-category mapping.,
RG-00517,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,OVEROL POPLIN AZUL C/CINTA T. L,7608352,COLUN,,Client-confirmed product-to-category mapping.,
RG-00519,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_rule,OVEROL POPLIN AZUL C/CINTA T. XXL,7608354,COLUN,,Client-confirmed product-to-category mapping.,
RG-00581,EXP-16.1,Ropa y Herramientas de Trabajo,direct_client_example,GUANTE LARGO NITRILO L SHOOF 204627,,COLUN,MAITEN,Client-confirmed row-level example.,
RG-00614,EXP-16.1,Ropa y Herramientas de Trabajo,direct_client_example,BOTA BEKINA STE PLITE ESPACIO NORMAL N°40,,COLUN,TINEO,Client-confirmed row-level example.,
RG-00629,EXP-16.1,Ropa y Herramientas de Trabajo,direct_client_example,BLOQUEADOR SOLAR,,COLUN,MAITEN,Client-confirmed row-level example.,
SA-00434,EXP-16.1,Ropa y Herramientas de Trabajo,file_audit,BOTA BEKINA STEPLITEX SOLIDGRIP N 37,BOTA BEKINA STEPLITEX SOLIDGRIP N 37,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[folder-audit] client filed under this category; item consistent with client description | [sweep2 relabel EXP-2.5->EXP-16.1] boots(PPE) not medicine,
SA-00435,EXP-16.1,Ropa y Herramientas de Trabajo,file_audit,BOTA BEKINA STEPLITEX SOLIDGRIP N 38,BOTA BEKINA STEPLITEX SOLIDGRIP N 38,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[folder-audit] client filed under this category; item consistent with client description | [sweep2 relabel EXP-2.5->EXP-16.1] boots(PPE) not medicine,
SA-00543,EXP-16.1,Ropa y Herramientas de Trabajo,file_audit,TRAJE SEAWOLF TECH 340GR T/S NARANJO,,MANUFACTURA DE TELAS SPA,,[folder-audit] client filed under this category; item consistent with client description,
SA-00544,EXP-16.1,Ropa y Herramientas de Trabajo,file_audit,TRAJE SEAWOLF 340 TECH T/M NARANJO,,MANUFACTURA DE TELAS SPA,,[folder-audit] client filed under this category; item consistent with client description,
SA-00545,EXP-16.1,Ropa y Herramientas de Trabajo,file_audit,TRAJE SEAWOLF 340 TECH T/L NARANJO,,MANUFACTURA DE TELAS SPA,,[folder-audit] client filed under this category; item consistent with client description,
SA-00546,EXP-16.1,Ropa y Herramientas de Trabajo,file_audit,TRAJE SEAWOLF TECH 340GR T/XL NARANJO,,MANUFACTURA DE TELAS SPA,,[folder-audit] client filed under this category; item consistent with client description,
SA-00547,EXP-16.1,Ropa y Herramientas de Trabajo,file_audit,TRAJE SEAWOLF 340 TECH T/XXL NARANJO,,MANUFACTURA DE TELAS SPA,,[folder-audit] client filed under this category; item consistent with client description,
SA-00548,EXP-16.1,Ropa y Herramientas de Trabajo,file_audit,FILTRO 3M 60923 MIXTO VAP-ORG- GAS-ACID,,COMERCIALIZADORA DE ART DE PROTECCION Y SEGURIDAD INDUSTRIAL MANQUEHUE LIMITADA,,[folder-audit] client filed under this category; item consistent with client description,
SA-00549,EXP-16.1,Ropa y Herramientas de Trabajo,file_audit,RESPIRADOR 3M 6200 MEDIO ROSTRO T/M,,COMERCIALIZADORA DE ART DE PROTECCION Y SEGURIDAD INDUSTRIAL MANQUEHUE LIMITADA,,[folder-audit] client filed under this category; item consistent with client description,
SA-00550,EXP-16.1,Ropa y Herramientas de Trabajo,file_audit,A. GADUS S2 V220 2 X,,COOPERATIVA AGRÍCOLA Y LECHERA DE LA UNIÓN LTDA,,[folder-audit] client filed under this category; item consistent with client description,
SA-00551,EXP-16.1,Ropa y Herramientas de Trabajo,file_audit,SEMILLA BALLICA NUI IMPORT X,,COOPERATIVA AGRÍCOLA Y LECHERA DE LA UNIÓN LTDA,,[folder-audit] client filed under this category; item consistent with client description,
SA-00553,EXP-16.1,Ropa y Herramientas de Trabajo,file_audit,SEMILLA BALLICA NUI IMPORT X 25 KG,SEMILLA BALLICA NUI IMPORT,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[folder-audit] client filed under this category; item consistent with client description,
SA-00554,EXP-16.1,Ropa y Herramientas de Trabajo,file_audit,BOTIN NORSEG NS586 PRO CAF 38,,COMERCIALIZADORA DE ART DE PROTECCION Y SEGURIDAD INDUSTRIAL MANQUEHUE LIMITADA,,[folder-audit] client filed under this category; item consistent with client description,
SA-00555,EXP-16.1,Ropa y Herramientas de Trabajo,file_audit,BOTIN NORSEG NS586 PRO CAF 40,,COMERCIALIZADORA DE ART DE PROTECCION Y SEGURIDAD INDUSTRIAL MANQUEHUE LIMITADA,,[folder-audit] client filed under this category; item consistent with client description,
SA-00556,EXP-16.1,Ropa y Herramientas de Trabajo,file_audit,BOTIN NORSEG NS586 PRO CAF 41,,COMERCIALIZADORA DE ART DE PROTECCION Y SEGURIDAD INDUSTRIAL MANQUEHUE LIMITADA,,[folder-audit] client filed under this category; item consistent with client description,
SA-00557,EXP-16.1,Ropa y Herramientas de Trabajo,file_audit,BOTIN NORSEG NS586 PRO CAF 42,,COMERCIALIZADORA DE ART DE PROTECCION Y SEGURIDAD INDUSTRIAL MANQUEHUE LIMITADA,,[folder-audit] client filed under this category; item consistent with client description,
SA-00558,EXP-16.1,Ropa y Herramientas de Trabajo,file_audit,GUANTE CABRITILLA SIN FORRO TIPO A,,COMERCIALIZADORA DE ART DE PROTECCION Y SEGURIDAD INDUSTRIAL MANQUEHUE LIMITADA,,[folder-audit] client filed under this category; item consistent with client description,
SA-00559,EXP-16.1,Ropa y Herramientas de Trabajo,file_audit,Guante Ordea Nitrilo Soflo Bio Largo Talla L (Caja 100u),,SOCIEDAD COMERCIAL SOFLO SPA,,[folder-audit] client filed under this category; item consistent with client description,
SA-00560,EXP-16.1,Ropa y Herramientas de Trabajo,file_audit,Guante Ordea Nitrilo Soflo Bio Largo Talla XL (Caja 100u),,SOCIEDAD COMERCIAL SOFLO SPA,,[folder-audit] client filed under this category; item consistent with client description,
SA-00561,EXP-16.1,Ropa y Herramientas de Trabajo,file_audit,ANTIPARRA K-2 STELLPRO CLARA,,COMERCIALIZADORA DE ART DE PROTECCION Y SEGURIDAD INDUSTRIAL MANQUEHUE LIMITADA,,[folder-audit] client filed under this category; item consistent with client description,
RG-01045,EXP-16.1,Ropa y Herramientas de Trabajo,file_audit,GUANTE LARGO NITRILO L SHOOF 204627,GUANTE LARGO NITRILO L MARCA SHOOF,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,"Folder audit (newest_example_folders). Polluted multi-category invoice filed in [EXP-14.2,EXP-16.1,EXP-2.4,EXP-2.6]; assigned EXP-2.6 by item semantics vs taxonomy. [Corrected to match client_product_rule label for identical item.]",
RG-01046,EXP-16.1,Ropa y Herramientas de Trabajo,file_audit,MANGA PALPACION ECOGAN SHOOF 219511,MANGA PALPACION ECOGAN,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,"Folder audit (newest_example_folders). Polluted multi-category invoice filed in [EXP-14.2,EXP-16.1,EXP-2.4,EXP-2.6]; assigned EXP-2.6 by item semantics vs taxonomy. [Corrected to match client_product_rule label for identical item.]",
RG-01050,EXP-16.1,Ropa y Herramientas de Trabajo,file_audit,BOTA BEKINA STEPLITE NORMAL NÂ° 40,BOTA BEKINA STEPLITE NORMAL NÂ° 40,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,"Folder audit (newest_example_folders); folder ""ROPA Y HERRAMIENTAS DE TRABAJO"" matches taxonomy for EXP-16.1.",
