gold_id,category_code,leaf,source,item_text,description,provider,farm,audit_reason,verify_flag
RG-00020,EXP-2.5,Otros Medicamentos,client_product_rule,PEDEROL 2% 250 CC.,10000637,COOPRINSEM,,Client-confirmed product-to-category mapping.,
RG-00021,EXP-2.5,Otros Medicamentos,client_product_rule,PENCIVET 1 FCO. 6.000.000 U.I.,10000641,COOPRINSEM,,Client-confirmed product-to-category mapping.,
RG-00022,EXP-2.5,Otros Medicamentos,client_product_rule,RIMADYL INYECTABLE 50 CC.,10000720,COOPRINSEM,,Client-confirmed product-to-category mapping.,
RG-00024,EXP-2.5,Otros Medicamentos,client_product_rule,TERIL 5 LTS.,10000892,COOPRINSEM,,Client-confirmed product-to-category mapping.,
RG-00030,EXP-2.5,Otros Medicamentos,client_product_rule,VITAMINA E + SELENIO 100 CC.,10001028,COOPRINSEM,,Client-confirmed product-to-category mapping.,
RG-00031,EXP-2.5,Otros Medicamentos,client_product_rule,KET-10 50 CC. BOVINO (KETOPROFENO),10001118,COOPRINSEM,,Client-confirmed product-to-category mapping.,
RG-00142,EXP-2.5,Otros Medicamentos,client_product_rule,LIQUAMICINA LA 250 CC.,7023574,COLUN,,Client-confirmed product-to-category mapping.,
RG-00143,EXP-2.5,Otros Medicamentos,client_product_rule,AZOVETRIL X 5 LT.,7056871,COLUN,,Client-confirmed product-to-category mapping.,
RG-00144,EXP-2.5,Otros Medicamentos,client_product_rule,TERRACORTRIL 125 CC SPRAY QUERATITIS,7027693,COLUN,,Client-confirmed product-to-category mapping.,
RG-00145,EXP-2.5,Otros Medicamentos,client_product_rule,VIGANTOL ADE 100 CC.,7028177,COLUN,,Client-confirmed product-to-category mapping.,
RG-00146,EXP-2.5,Otros Medicamentos,client_product_rule,PEDEROL SPRAY 250 ML,7602242,COLUN,,Client-confirmed product-to-category mapping.,
RG-00166,EXP-2.5,Otros Medicamentos,client_product_rule,OXITOCINA FCO. 100 CC RECALCINE,7603114,COLUN,,Client-confirmed product-to-category mapping.,
RG-00167,EXP-2.5,Otros Medicamentos,client_product_rule,FEBRECTAL BOVINO X 50 CC,7600754,COLUN,,Client-confirmed product-to-category mapping.,
RG-00169,EXP-2.5,Otros Medicamentos,client_product_rule,COMMANDER 20/20 X 3 LT,7600187,COLUN,,Client-confirmed product-to-category mapping.,
RG-00174,EXP-2.5,Otros Medicamentos,client_product_rule,COLIMIC X 50 ML,7604898,COLUN,,Client-confirmed product-to-category mapping.,
RG-00203,EXP-2.5,Otros Medicamentos,client_product_rule,IVOMEC GOLD 500 CC,7606317,COLUN,,Client-confirmed product-to-category mapping.,
RG-00204,EXP-2.5,Otros Medicamentos,client_product_rule,MOSKIMIC FORTE X 3 LT.,7021946,COLUN,,Client-confirmed product-to-category mapping.,
RG-00228,EXP-2.5,Otros Medicamentos,client_product_rule,TOCOPER X 250 ML,7027839,COLUN,,Client-confirmed product-to-category mapping.,
RG-00229,EXP-2.5,Otros Medicamentos,client_product_rule,KET - 10 X 50 ML,7600953,COLUN,,Client-confirmed product-to-category mapping.,
RG-00259,EXP-2.5,Otros Medicamentos,client_product_rule,MAGNEKAL X 100 CC.,7020648,COLUN,,Client-confirmed product-to-category mapping.,
RG-00260,EXP-2.5,Otros Medicamentos,client_product_rule,VIVEFORT 3 AMPOLLAS X 10 ML,7025712,COLUN,,Client-confirmed product-to-category mapping.,
RG-00267,EXP-2.5,Otros Medicamentos,client_product_rule,ADVOCIN 180 X 50 CC,7062316,COLUN,,Client-confirmed product-to-category mapping.,
RG-00268,EXP-2.5,Otros Medicamentos,client_product_rule,BAYTRIL MAX X 100 CC,7054968,COLUN,,Client-confirmed product-to-category mapping.,
RG-00269,EXP-2.5,Otros Medicamentos,client_product_rule,DEVAN 50 ML. CORTICOIDE,7015407,COLUN,,Client-confirmed product-to-category mapping.,
RG-00270,EXP-2.5,Otros Medicamentos,client_product_rule,COFORTA 100 CC.,7025887,COLUN,,Client-confirmed product-to-category mapping.,
RG-00273,EXP-2.5,Otros Medicamentos,client_product_rule,ZANIL 80% X 1 KG,7603741,COLUN,,Client-confirmed product-to-category mapping.,
RG-00274,EXP-2.5,Otros Medicamentos,client_product_rule,ENROMIC 10% X 1 L,7604599,COLUN,,Client-confirmed product-to-category mapping.,
RG-00275,EXP-2.5,Otros Medicamentos,client_product_rule,INTRA REPIDERMA X 250 CC,7612421,COLUN,,Client-confirmed product-to-category mapping.,
RG-00276,EXP-2.5,Otros Medicamentos,client_product_rule,TERIL - S X 5 LT,7604868,COLUN,,Client-confirmed product-to-category mapping.,
RG-00279,EXP-2.5,Otros Medicamentos,client_product_rule,CALFODEX 500 CC.,7025704,COLUN,,Client-confirmed product-to-category mapping.,
RG-00286,EXP-2.5,Otros Medicamentos,client_product_rule,CALFOMA PLUS X 500 CC,7029394,COLUN,,Client-confirmed product-to-category mapping.,
RG-00287,EXP-2.5,Otros Medicamentos,client_product_rule,LIDOCALM X 50 ML,7021598,COLUN,,Client-confirmed product-to-category mapping.,
RG-00288,EXP-2.5,Otros Medicamentos,client_product_rule,MOBEXVET X 50 ML,7604069,COLUN,,Client-confirmed product-to-category mapping.,
RG-00289,EXP-2.5,Otros Medicamentos,client_product_rule,RIMADYL X 50 ML,7601740,COLUN,,Client-confirmed product-to-category mapping.,
RG-00291,EXP-2.5,Otros Medicamentos,client_product_rule,BAYCOX 5% X 1 LT,7607286,COLUN,,Client-confirmed product-to-category mapping.,
RG-00292,EXP-2.5,Otros Medicamentos,client_product_rule,GORBAN X 100 ML,7013374,COLUN,,Client-confirmed product-to-category mapping.,
RG-00294,EXP-2.5,Otros Medicamentos,client_product_rule,HEPROTEC INY 3x10 ML,7026352,COLUN,,Client-confirmed product-to-category mapping.,
RG-00297,EXP-2.5,Otros Medicamentos,client_product_rule,PENCIVET FCO.,7060860,COLUN,,Client-confirmed product-to-category mapping.,
RG-00298,EXP-2.5,Otros Medicamentos,client_product_rule,"PANACUR X 2,5 LTS",7057185,COLUN,,Client-confirmed product-to-category mapping.,
RG-00312,EXP-2.5,Otros Medicamentos,client_product_rule,CALFOMA CARDIO X 500 ML,7607284,COLUN,,Client-confirmed product-to-category mapping.,
RG-00320,EXP-2.5,Otros Medicamentos,client_product_rule,VITAMINA ADE X 100 ML,7614073,COLUN,,Client-confirmed product-to-category mapping.,
RG-00328,EXP-2.5,Otros Medicamentos,client_product_rule,ZUPREVO X 50 ML,7607083,COLUN,,Client-confirmed product-to-category mapping.,
RG-00329,EXP-2.5,Otros Medicamentos,client_product_rule,CLORAFUR 50% X 500 GR,7607781,COLUN,,Client-confirmed product-to-category mapping.,
RG-00332,EXP-2.5,Otros Medicamentos,client_product_rule,COLIPRIM X 1 L,7602737,COLUN,,Client-confirmed product-to-category mapping.,
RG-00333,EXP-2.5,Otros Medicamentos,client_product_rule,TRIPLE VITAMINICO X 3 AMP X 5 ML,7601346,COLUN,,Client-confirmed product-to-category mapping.,
RG-00334,EXP-2.5,Otros Medicamentos,client_product_rule,HASYUN INYECTABLE X 50 ML,7601732,COLUN,,Client-confirmed product-to-category mapping.,
RG-00336,EXP-2.5,Otros Medicamentos,client_product_rule,ACTIGOR X 100 CC,7062251,COLUN,,Client-confirmed product-to-category mapping.,
RG-00340,EXP-2.5,Otros Medicamentos,client_product_rule,CORTEXONA 50 ML,7614406,COLUN,,Client-confirmed product-to-category mapping.,
RG-00342,EXP-2.5,Otros Medicamentos,client_product_rule,DIARREVET X 50 GRS,7600955,COLUN,,Client-confirmed product-to-category mapping.,
RG-00346,EXP-2.5,Otros Medicamentos,client_product_rule,EXCEDE 200 X 100 ML,7601315,COLUN,,Client-confirmed product-to-category mapping.,
RG-00361,EXP-2.5,Otros Medicamentos,client_product_rule,POMADRAG X 500 GRAMOS,7600047,COLUN,,Client-confirmed product-to-category mapping.,
RG-00370,EXP-2.5,Otros Medicamentos,client_product_rule,RESFLOR X 100 CC,7602699,COLUN,,Client-confirmed product-to-category mapping.,
RG-00378,EXP-2.5,Otros Medicamentos,client_product_rule,DUPLOCILLINE X 100ML,7611298,COLUN,,Client-confirmed product-to-category mapping.,
RG-00379,EXP-2.5,Otros Medicamentos,client_product_rule,PLANIPART FCO 50 CC,7052159,COLUN,,Client-confirmed product-to-category mapping.,
RG-00380,EXP-2.5,Otros Medicamentos,client_product_rule,HEMODRAG X 20 ML,7601546,COLUN,,Client-confirmed product-to-category mapping.,
RG-00388,EXP-2.5,Otros Medicamentos,client_product_rule,INVEADE INYECTABLE X 100 CC,7055859,COLUN,,Client-confirmed product-to-category mapping.,
RG-00393,EXP-2.5,Otros Medicamentos,client_product_rule,HEMATON B12 INYECTABLE 100 ML,7007587,COLUN,,Client-confirmed product-to-category mapping.,
RG-00401,EXP-2.5,Otros Medicamentos,client_product_rule,SOLUTION X 500 ML,7603742,COLUN,,Client-confirmed product-to-category mapping.,
RG-00461,EXP-2.5,Otros Medicamentos,client_product_rule,"EPRINEX POUR-ON X 2,5 L",7605484,COLUN,,Client-confirmed product-to-category mapping.,
RG-00466,EXP-2.5,Otros Medicamentos,client_product_rule,TUBERCULINA PPD BOVINA (AGROVET),7600242,COLUN,,Client-confirmed product-to-category mapping.,
RG-00469,EXP-2.5,Otros Medicamentos,client_product_rule,TREO ACE X 500 CC,7024040,COLUN,,Client-confirmed product-to-category mapping.,
RG-00475,EXP-2.5,Otros Medicamentos,client_product_rule,ALU - FARM SPRAY X 150 ML,7614573,COLUN,,Client-confirmed product-to-category mapping.,
RG-00603,EXP-2.5,Otros Medicamentos,direct_client_example,CONCEPTAL_FACTOR LIBERA.HORMONAL * 50 ml,,COLUN,MAITEN,Client-confirmed row-level example.,
RG-00632,EXP-2.5,Otros Medicamentos,direct_client_example,KET 10,,COLUN,MAITEN,Client-confirmed row-level example.,
SA-00428,EXP-2.5,Otros Medicamentos,file_audit,MAGNEKAL 100 CC -____,____,FEROSOR AGRICOLA S.A.,,[folder-audit] client filed under this category; item consistent with client description | [sweep2 relabel EXP-2.2->EXP-2.5] MAGNEKAL client rule RG-00014/259=2.5,
SA-00432,EXP-2.5,Otros Medicamentos,file_audit,AGUJAS DESECHABLES # 18 X 1 1/2!,AGUJA DESECHABLE DE CALIBRE 18G POR 1 1/2 PULGADAS DE LARGO,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[folder-audit] client filed under this category; item consistent with client description,
SA-00433,EXP-2.5,Otros Medicamentos,file_audit,JERINGA DESECHABLE 20CC-C/AGUJA(L.L.),JERINGA DESECHABLE 20 CC CON AGUJA,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[folder-audit] client filed under this category; item consistent with client description,
SA-00436,EXP-2.5,Otros Medicamentos,file_audit,YODOCAP X 1 L,YODOCAP X 1 L,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[folder-audit] client filed under this category; item consistent with client description,
SA-00439,EXP-2.5,Otros Medicamentos,file_audit,AGUJA DESECHABLE 16 X 1/2,AGUJA DESECHABLE DE CALIBRE 16G POR 1/2 PULGADA DE LARGO,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[folder-audit] client filed under this category; item consistent with client description,
SA-00440,EXP-2.5,Otros Medicamentos,file_audit,JERINGA DESECHABLE 10CC C/AGUJA (L.L.),JERINGA DESECHABLE 10 CC CON AGUJA,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[folder-audit] client filed under this category; item consistent with client description,
RG-01040,EXP-2.5,Otros Medicamentos,file_audit,TOCOPER X 250 ML,TOCOPER 250 ML,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,"Folder audit (newest_example_folders). Polluted multi-category invoice filed in [EXP-14.2,EXP-16.1,EXP-2.2,EXP-2.4,EXP-2.5,EXP-2.6,EXP-7.0,EXP-8.1]; assigned EXP-2.5 by item semantics vs taxonomy.",
RG-01042,EXP-2.5,Otros Medicamentos,file_audit,KET - 10 X 50 ML,KET - 10 X 50 ML,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,"Folder audit (newest_example_folders). Polluted multi-category invoice filed in [EXP-14.2,EXP-16.1,EXP-2.2,EXP-2.5,EXP-2.6,EXP-7.0,EXP-8.1]; assigned EXP-2.5 by item semantics vs taxonomy.",
RG-01076,EXP-2.5,Otros Medicamentos,client_product_rule,TUBERCULINA CZV PPD BOVINA 50 DS.,10000923,COOPRINSEM,,"Client product-list (newest list, Productos tab): SUBCUENTA ""OTROS MEDICAMENTOS"" -> EXP-2.5.",
