gold_id,category_code,leaf,source,item_text,description,provider,farm,audit_reason,verify_flag
SA-00072,EXP-11.1,Electricidad Lecheria,silver_audit,Administracion del servicio,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,,[high] Admin charge; 6180 KwH with demanda maxima consistent with dairy shed | sibling electricity + demanda maxima + provider COOP RURAL ELECT,
SA-00079,EXP-11.1,Electricidad Lecheria,silver_audit,Administracion del servicio,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,,[high] Admin charge on electricity bill; rural coop electricity provider | provider COOP RURAL ELECT + sibling 583 KwH electricity consumed,
SA-00087,EXP-11.1,Electricidad Lecheria,silver_audit,Administracion del servicio,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,,[high] Admin charge on electricity bill; provider = dairy electricity coop | provider COOP RURAL ELECT RIO BUENO + client hint EXP-11.1 for this provider,
SA-00090,EXP-11.1,Electricidad Lecheria,silver_audit,Administracion del servicio,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,,[high] Admin charge; 17400 KwH with demanda maxima industrial dairy scale consumption | sibling 17400 KwH + demanda maxima + provider COOP RURAL ELECT,
SA-00095,EXP-11.1,Electricidad Lecheria,silver_audit,Administracion del servicio,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,,[high] Admin charge; 5400 KwH with demanda maxima consistent with dairy shed | sibling demanda maxima + KwH + provider COOP RURAL ELECT,
SA-00097,EXP-11.1,Electricidad Lecheria,silver_audit,Administracion del servicio,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,,[high] Admin charge on electricity bill; 7440 KwH with demanda maxima consistent with dairy shed | rule: utility-bill lines follow provider+sibling; client hint EXP-11.1 for COOP RURAL ELECT,
SA-00099,EXP-11.1,Electricidad Lecheria,silver_audit,Administracion del servicio,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,,[high] Admin charge on electricity bill; rural coop electricity provider | provider COOP RURAL ELECT + sibling 115 KwH electricity consumed,
SA-00106,EXP-11.1,Electricidad Lecheria,silver_audit,Administracion del servicio,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,,[high] Utility admin charge on electricity invoice; sibings show electricity consumption | rule: utility-bill lines follow provider+sibling electricity category; provider COOP RURAL ELECT,
SA-00120,EXP-11.1,Electricidad Lecheria,silver_audit,Administracion del servicio,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,,[high] Admin charge; 7020 KwH with demanda maxima consistent with dairy shed | sibling electricity lines + demanda maxima + provider COOP RURAL ELECT,
SA-00129,EXP-11.1,Electricidad Lecheria,silver_audit,Administracion del servicio,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,,[high] Admin charge; 6240 KwH with demanda maxima potencia leida consistent with dairy shed | sibling demanda maxima + KwH + provider COOP RURAL ELECT,
SA-00143,EXP-11.1,Electricidad Lecheria,silver_audit,Administracion del servicio,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,,[high] Admin charge on electricity bill; rural coop electricity provider | provider COOP RURAL ELECT + sibling 488 KwH electricity consumed,
SA-00145,EXP-11.1,Electricidad Lecheria,silver_audit,Administracion del servicio,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,,[high] Admin charge; 8760 KwH with demanda maxima potencia consistent with dairy operation | sibling electricity consumption + demanda maxima + provider COOP RURAL ELECT RIO BUENO,
SA-00148,EXP-11.1,Electricidad Lecheria,silver_audit,Administracion del servicio,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,,[high] Admin charge on electricity bill; rural coop electricity provider | provider COOP RURAL ELECT + sibling 473 KwH electricity consumed,
SA-00152,EXP-11.1,Electricidad Lecheria,silver_audit,Administracion del servicio,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,,[high] Admin charge on electricity bill; provider rural electricity coop | provider COOP RURAL ELECT + sibling 610 KwH electricity consumed,
SA-00166,EXP-11.1,Electricidad Lecheria,silver_audit,Administracion del servicio,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,,[high] Admin charge; 1440 KwH with demanda maxima consistent with dairy shed | sibling demanda maxima + KwH + provider COOP RURAL ELECT,
SA-00172,EXP-11.1,Electricidad Lecheria,silver_audit,Administracion del servicio,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,,[high] Utility admin charge on electricity bill with large KwH consumption and demanda maxima | rule: utility-bill lines follow provider+sibling; sibling shows 3960 KwH + demanda,
SA-00178,EXP-11.1,Electricidad Lecheria,silver_audit,Administracion del servicio,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,,[high] Admin charge; 7680 KwH with demanda maxima consistent with dairy shed operation | sibling demanda maxima + KwH + provider COOP RURAL ELECT,
SA-00181,EXP-11.1,Electricidad Lecheria,silver_audit,Administracion del servicio,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,,[high] Utility admin charge on electricity bill; provider COOP RURAL ELECT RIO BUENO = dairy shed | rule: utility-bill lines follow provider+sibling electricity category,
SA-00188,EXP-11.1,Electricidad Lecheria,silver_audit,Administracion del servicio,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,,[high] Admin charge on electricity bill from rural coop; sibling shows 889 KwH | provider COOP RURAL ELECT RIO BUENO + client hint EXP-11.1,
SA-00202,EXP-11.1,Electricidad Lecheria,silver_audit,Administracion del servicio,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,,[high] Admin charge on electricity bill; rural coop electricity provider | provider COOP RURAL ELECT + sibling 573 KwH electricity consumed,
SA-00206,EXP-11.1,Electricidad Lecheria,silver_audit,Administracion del servicio,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,,[high] Admin charge on electricity bill; rural coop electricity provider | provider COOP RURAL ELECT + sibling 456 KwH electricity consumed,
SA-00209,EXP-11.1,Electricidad Lecheria,silver_audit,Administracion del servicio,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,,[high] Admin charge on electricity bill; rural coop electricity provider | provider COOP RURAL ELECT + sibling 331 KwH electricity consumed,
SA-00231,EXP-11.1,Electricidad Lecheria,silver_audit,Administracion del servicio,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,,[high] Admin charge; 7020 KwH with demanda maxima consistent with dairy shed | sibling demanda maxima + KwH + provider COOP RURAL ELECT,
SA-00236,EXP-11.1,Electricidad Lecheria,silver_audit,Administracion del servicio,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,,[high] Admin charge; 7860 KwH with demanda maxima consistent with dairy shed | sibling demanda maxima + KwH + provider COOP RURAL ELECT,
SA-00240,EXP-11.1,Electricidad Lecheria,silver_audit,Administracion del servicio,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,,[high] Admin charge; sibling shows 23280 KwH large industrial dairy-level consumption | sibling 23280 KwH + demanda maxima + provider COOP RURAL ELECT,
SA-00243,EXP-11.1,Electricidad Lecheria,silver_audit,Administracion del servicio,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,,[high] Admin charge; 37440 KwH with demanda maxima industrial dairy-scale consumption | sibling 37440 KwH + demanda maxima + provider COOP RURAL ELECT,
SA-00247,EXP-11.1,Electricidad Lecheria,silver_audit,Administracion del servicio,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,,[high] Admin charge; 7620 KwH with demanda maxima potencia consistent with dairy shed | sibling demanda maxima + high KwH + provider COOP RURAL ELECT,
SA-00249,EXP-11.1,Electricidad Lecheria,silver_audit,Administracion del servicio,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,,[high] Admin charge; 3960 KwH with demanda maxima consistent with dairy operation | sibling demanda maxima + KwH + provider COOP RURAL ELECT,
SA-00250,EXP-11.1,Electricidad Lecheria,silver_audit,Administracion del servicio,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,,[high] Admin charge; 7800 KwH with demanda maxima consistent with dairy shed | sibling demanda maxima + KwH + provider COOP RURAL ELECT,
SA-00635,EXP-11.1,Electricidad Lecheria,file_audit,Electricidad Lecheria - COOPERATIVA ELECTRICA PAILLACO LTDA,,COOPERATIVA ELECTRICA PAILLACO LTDA,,[folder-audit] client filed under this category; item consistent with client description,
SA-00636,EXP-11.1,Electricidad Lecheria,file_audit,Electricidad Lecheria - NTILLANCA S.A.,,NTILLANCA S.A.,,[folder-audit] client filed under this category; item consistent with client description,
SA-00637,EXP-11.1,Electricidad Lecheria,file_audit,Electricidad Lecheria - COOPERATIVA RURAL ELECTRICA RIO BUENO LTDA,,COOPERATIVA RURAL ELECTRICA RIO BUENO LTDA,,[folder-audit] client filed under this category; item consistent with client description,
SA-00722,EXP-11.1,Electricidad Lecheria,file_audit,Electricidad consumida 8640 KwH,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,,[folder-audit] client filed under this category; item consistent with client description,
SA-00723,EXP-11.1,Electricidad Lecheria,file_audit,Demanda maxima potencia leida 24.0 x $ 29050.541666666668,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,,[folder-audit] client filed under this category; item consistent with client description,
SA-00724,EXP-11.1,Electricidad Lecheria,file_audit,Demanda maxima suministrada 39.21 x $ 18186.99311400153,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,,[folder-audit] client filed under this category; item consistent with client description,
SA-00725,EXP-11.1,Electricidad Lecheria,file_audit,Perdida por transformacion,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,,[folder-audit] client filed under this category; item consistent with client description,
SA-00726,EXP-11.1,Electricidad Lecheria,file_audit,Uso del sistema de transmision,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,,[folder-audit] client filed under this category; item consistent with client description,
SA-00727,EXP-11.1,Electricidad Lecheria,file_audit,(R.M.E.),,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,,[folder-audit] client filed under this category; item consistent with client description,
SA-00728,EXP-11.1,Electricidad Lecheria,file_audit,Cargo fondo de estabilizacion ley 21.472,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,,[folder-audit] client filed under this category; item consistent with client description,
SA-00729,EXP-11.1,Electricidad Lecheria,file_audit,Electricidad consumida ( 17.960 kWh),,COOPERATIVA ELECTRICA PAILLACO LIMITADA,,[folder-audit] client filed under this category; item consistent with client description,
SA-00730,EXP-11.1,Electricidad Lecheria,file_audit,"Cargo mensual por demanda mxima leida de potencia en horas de punta ( 56,480 )",,COOPERATIVA ELECTRICA PAILLACO LIMITADA,,[folder-audit] client filed under this category; item consistent with client description,
SA-00731,EXP-11.1,Electricidad Lecheria,file_audit,"Cargo mensual por D. Max de potencia suministrada ( 70,650 )",,COOPERATIVA ELECTRICA PAILLACO LIMITADA,,[folder-audit] client filed under this category; item consistent with client description,
SA-00732,EXP-11.1,Electricidad Lecheria,file_audit,Transporte de Electricidad ( 17.960 kWh),,COOPERATIVA ELECTRICA PAILLACO LIMITADA,,[folder-audit] client filed under this category; item consistent with client description,
SA-00733,EXP-11.1,Electricidad Lecheria,file_audit,"Multa por consumo reactivo (Recargo por consumo reactivo) ( 0,900 )",,COOPERATIVA ELECTRICA PAILLACO LIMITADA,,[folder-audit] client filed under this category; item consistent with client description,
SA-00734,EXP-11.1,Electricidad Lecheria,file_audit,"Recargo lectura de BT de consumos de cliente en AT(E) 3,5%",,COOPERATIVA ELECTRICA PAILLACO LIMITADA,,[folder-audit] client filed under this category; item consistent with client description,
SA-00736,EXP-11.1,Electricidad Lecheria,file_audit,Cargo por servicio publico Base ( 17.960 kWh) (Ex. IVA),,COOPERATIVA ELECTRICA PAILLACO LIMITADA,,[folder-audit] client filed under this category; item consistent with client description,
SA-00737,EXP-11.1,Electricidad Lecheria,file_audit,Cargo Fondo de Estabilizacion Ley 21.472 ( 17.960 kWh) (Ex. IVA),,COOPERATIVA ELECTRICA PAILLACO LIMITADA,,[folder-audit] client filed under this category; item consistent with client description,
SA-00738,EXP-11.1,Electricidad Lecheria,file_audit,Administracin del Servicio,,CIA ELECTRICA OSORNO S A,,[folder-audit] client filed under this category; item consistent with client description,
SA-00739,EXP-11.1,Electricidad Lecheria,file_audit,Transporte de Electricidad,,CIA ELECTRICA OSORNO S A,,[folder-audit] client filed under this category; item consistent with client description,
SA-00740,EXP-11.1,Electricidad Lecheria,file_audit,Electricidad Consumida,,CIA ELECTRICA OSORNO S A,,[folder-audit] client filed under this category; item consistent with client description,
SA-00741,EXP-11.1,Electricidad Lecheria,file_audit,Cargo mensual por demanda mxima de Potencia Leda,,CIA ELECTRICA OSORNO S A,,[folder-audit] client filed under this category; item consistent with client description,
SA-00742,EXP-11.1,Electricidad Lecheria,file_audit,Cargo mensual por demanda mxima de Potencia Leda Hora Punta,,CIA ELECTRICA OSORNO S A,,[folder-audit] client filed under this category; item consistent with client description,
SA-00743,EXP-11.1,Electricidad Lecheria,file_audit,Cargo por Servicio Pblico,,CIA ELECTRICA OSORNO S A,,[folder-audit] client filed under this category; item consistent with client description,
SA-00744,EXP-11.1,Electricidad Lecheria,file_audit,Cargo Fondo de Estabilizacin Ley 21.472,,CIA ELECTRICA OSORNO S A,,[folder-audit] client filed under this category; item consistent with client description,
SA-00745,EXP-11.1,Electricidad Lecheria,file_audit,"Ajuste para facilitar el pago en efectivo, mes actual",,CIA ELECTRICA OSORNO S A,,[folder-audit] client filed under this category; item consistent with client description,
SA-00746,EXP-11.1,Electricidad Lecheria,file_audit,"Ajuste para facilitar el pago en efectivo, mes anterior",,CIA ELECTRICA OSORNO S A,,[folder-audit] client filed under this category; item consistent with client description,
SA-00747,EXP-11.1,Electricidad Lecheria,file_audit,Inters por mora Energa,,CIA ELECTRICA OSORNO S A,,[folder-audit] client filed under this category; item consistent with client description,
RG-01027,EXP-11.1,Electricidad Lecheria,file_audit,AdministraciÃ³n del Servicio,,CIA ELECTRICA OSORNO S A,,"Folder audit (newest_example_folders); folder ""ELECTRICIDAD LECHERIA"" matches taxonomy for EXP-11.1.",
RG-01028,EXP-11.1,Electricidad Lecheria,file_audit,Cargo Fondo de EstabilizaciÃ³n Ley 21.472,,CIA ELECTRICA OSORNO S A,,"Folder audit (newest_example_folders); folder ""ELECTRICIDAD LECHERIA"" matches taxonomy for EXP-11.1.",
RG-01029,EXP-11.1,Electricidad Lecheria,file_audit,Cargo mensual por demanda mÃ¡xima de Potencia LeÃ­da,,CIA ELECTRICA OSORNO S A,,"Folder audit (newest_example_folders); folder ""ELECTRICIDAD LECHERIA"" matches taxonomy for EXP-11.1.",
RG-01030,EXP-11.1,Electricidad Lecheria,file_audit,Cargo mensual por demanda mÃ¡xima de Potencia LeÃ­da Hora Punta,,CIA ELECTRICA OSORNO S A,,"Folder audit (newest_example_folders); folder ""ELECTRICIDAD LECHERIA"" matches taxonomy for EXP-11.1.",
RG-01031,EXP-11.1,Electricidad Lecheria,file_audit,"Cargo mensual por demanda mÃ¡xima leida de potencia en horas de punta ( 56,480 )",,COOPERATIVA ELECTRICA PAILLACO LIMITADA,,"Folder audit (newest_example_folders); folder ""ELECTRICIDAD LECHERIA"" matches taxonomy for EXP-11.1.",
RG-01032,EXP-11.1,Electricidad Lecheria,file_audit,Cargo por Servicio PÃºblico,,CIA ELECTRICA OSORNO S A,,"Folder audit (newest_example_folders); folder ""ELECTRICIDAD LECHERIA"" matches taxonomy for EXP-11.1.",
RG-01033,EXP-11.1,Electricidad Lecheria,file_audit,InterÃ©s por mora EnergÃ­a,,CIA ELECTRICA OSORNO S A,,"Folder audit (newest_example_folders); folder ""ELECTRICIDAD LECHERIA"" matches taxonomy for EXP-11.1.",
RG-01034,EXP-11.1,Electricidad Lecheria,file_audit,Pago de cuenta fuera de plazo,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,,"Folder audit (newest_example_folders); folder ""ELECTRICIDAD LECHERIA"" matches taxonomy for EXP-11.1.",
RG-01035,EXP-11.1,Electricidad Lecheria,file_audit,Servicio publico,,COOPERATIVA RURAL ELECT.R.BUENO LTDA.,,"Folder audit (newest_example_folders); folder ""ELECTRICIDAD LECHERIA"" matches taxonomy for EXP-11.1.",
