gold_id,category_code,leaf,source,item_text,description,provider,farm,audit_reason,verify_flag
RG-00055,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,VENOJECT VIDRIO 10 CC TAPA ROJA VT*100,11002247,COOPRINSEM,,Client-confirmed product-to-category mapping.,
RG-00057,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,AGUJA DESECHABLE (C/PLAST) 18 G x 1 1/2,11002648,COOPRINSEM,,Client-confirmed product-to-category mapping.,
RG-00058,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,AGUJA DESECHABLE (C/PLAST) 26 G x 1/2,11002651,COOPRINSEM,,Client-confirmed product-to-category mapping.,
RG-00059,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,AGUJA DESECHABLE (C/PLAST) 21 G x 1,11002652,COOPRINSEM,,Client-confirmed product-to-category mapping.,
RG-00060,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,AGUJA DESECHABLE (C/PLAST) 16 G x 1/2,11002654,COOPRINSEM,,Client-confirmed product-to-category mapping.,
RG-00061,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,AGUJA DESECHABLE (C/PLAST) 16 G x 1 1/2,11002655,COOPRINSEM,,Client-confirmed product-to-category mapping.,
RG-00062,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,AGUJA DESECHABLE (C/PLAST) 25 G x 5/8,11002656,COOPRINSEM,,Client-confirmed product-to-category mapping.,
RG-00063,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,RUBBER BLOCK UNIDAD,11003304,COOPRINSEM,,Client-confirmed product-to-category mapping.,
RG-00064,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,VENDA PRODETECT,11003348,COOPRINSEM,,Client-confirmed product-to-category mapping.,
RG-00065,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,PINT DETECTAR CELOS DONAGHYS LT AZUL,11003349,COOPRINSEM,,Client-confirmed product-to-category mapping.,
RG-00066,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,PINT DETECTAR CELOS DONAGHYS LT AMARILLA,11003350,COOPRINSEM,,Client-confirmed product-to-category mapping.,
RG-00067,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,PINT DETECTAR CELOS DONAGHYS LT VERDE,11003352,COOPRINSEM,,Client-confirmed product-to-category mapping.,
RG-00068,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,TACO MADERA NATIVA 10 UNIDADES,11003424,COOPRINSEM,,Client-confirmed product-to-category mapping.,
RG-00069,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,PINTURA SPRAY 500 CC DONAGHYS AZUL,11003493,COOPRINSEM,,Client-confirmed product-to-category mapping.,
RG-00070,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,BOVIBOND 210 ML C/10 BOQUILLAS,11003662,COOPRINSEM,,Client-confirmed product-to-category mapping.,
RG-00110,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,PM CMT PALETA,43001678,COOPRINSEM,,Client-confirmed product-to-category mapping.,
RG-00111,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,CAJA TOALLA PAPEL INTERFOLIADA 20720,43001802,COOPRINSEM,,Client-confirmed product-to-category mapping.,
RG-00119,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,JERINGA DESECHABLE 3 ML C/AGUJA (L.L.),7600833,COLUN,,Client-confirmed product-to-category mapping.,
RG-00125,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,AGUJAS TUBERCULINA METALICA,7600137,COLUN,,Client-confirmed product-to-category mapping.,
RG-00127,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,TACO DE MADERA X 10 UNID.,7601725,COLUN,,Client-confirmed product-to-category mapping.,
RG-00128,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,PEGAMENTO BOVIBOND X 210 ML,7610215,COLUN,,Client-confirmed product-to-category mapping.,
RG-00129,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,VENDAS COADHESIVAS MOO WARP,7612043,COLUN,,Client-confirmed product-to-category mapping.,
RG-00130,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,FORMALINA X 22 LTS,7615484,COLUN,,Client-confirmed product-to-category mapping.,
RG-00150,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,"AGUJA DESECHABLE 16G X 1/2""",7605412,COLUN,,Client-confirmed product-to-category mapping.,
RG-00152,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,PINTURA CELO TELL TAIL SPRAY AZU 500CC,7607585,COLUN,,Client-confirmed product-to-category mapping.,
RG-00160,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,TOALLA PAPEL INTERFOLIADA 320 UN,7613010,COLUN,,Client-confirmed product-to-category mapping.,
RG-00164,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,BIOPECT X 5 KG,7036390,COLUN,,Client-confirmed product-to-category mapping.,
RG-00165,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,PINTURA CELO TELL TAIL AZUL 1 LT,7607579,COLUN,,Client-confirmed product-to-category mapping.,
RG-00168,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,PINTURA CELO TELL TAIL SPRAY VER 500CC,7607586,COLUN,,Client-confirmed product-to-category mapping.,
RG-00170,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,FORMALINA X 20 LTS,7029980,COLUN,,Client-confirmed product-to-category mapping.,
RG-00175,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,"AGUJA DESECHABLE 18G X 1 1/2""",7038814,COLUN,,Client-confirmed product-to-category mapping.,
RG-00176,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,PINTURA CELO TELL TAIL SPRAY ROJ 500CC,7607589,COLUN,,Client-confirmed product-to-category mapping.,
RG-00185,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,JERINGA DESECHABLE 60 ML PUNTA CATETER,7603597,COLUN,,Client-confirmed product-to-category mapping.,
RG-00194,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,VENDA COHESIVA IMPORTADA VERDE,7605075,COLUN,,Client-confirmed product-to-category mapping.,
RG-00199,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,CINTA MARCADORA AMARILLA SHOOF,7603687,COLUN,,Client-confirmed product-to-category mapping.,
RG-00200,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,CINTA MARCADORA ROJO SHOOF,7603479,COLUN,,Client-confirmed product-to-category mapping.,
RG-00201,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,CINTA MARCADORA VERDE SHOOF,7603478,COLUN,,Client-confirmed product-to-category mapping.,
RG-00211,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,PINTURA CELO TELL TAIL VERDE 1 LT,7607580,COLUN,,Client-confirmed product-to-category mapping.,
RG-00218,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,TACO AMARILLO X 10 UN (SHOOF),7603546,COLUN,,Client-confirmed product-to-category mapping.,
RG-00232,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,VASELINA LIQUIDA 5 LT.,7035718,COLUN,,Client-confirmed product-to-category mapping.,
RG-00237,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,JERINGA DESECHABLE 5 ML C/AGUJA (L.L.),7600727,COLUN,,Client-confirmed product-to-category mapping.,
RG-00242,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,CINTA MARCADORA AZUL SHOOF,7603477,COLUN,,Client-confirmed product-to-category mapping.,
RG-00243,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,JERINGA DESECHABLE 20 ML C/AGUJA (L.L.),7029190,COLUN,,Client-confirmed product-to-category mapping.,
RG-00245,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,VENDAS COHESIVA DR. BORKERT,7603032,COLUN,,Client-confirmed product-to-category mapping.,
RG-00246,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,TROCAR P/EMPASTADURA F06013,7027880,COLUN,,Client-confirmed product-to-category mapping.,
RG-00250,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,PINTURA CELO TELL TAIL ROSADO 1 LT,7607582,COLUN,,Client-confirmed product-to-category mapping.,
RG-00261,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,JERINGA DESECHABLE 10 ML C/AGUJA (L.L.),7045306,COLUN,,Client-confirmed product-to-category mapping.,
RG-00280,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,BAJADA DE SUERO MACROGOTA,7026930,COLUN,,Client-confirmed product-to-category mapping.,
RG-00284,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,REACTIVO MASTITIS CHECK X 1L (DA),7604428,COLUN,,Client-confirmed product-to-category mapping.,
RG-00285,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,TIJERA RECORTE COLAS 205606 SHOOF,7605706,COLUN,,Client-confirmed product-to-category mapping.,
RG-00296,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,CHUPETE PEACH TEAT ROSADO (SHOOF),7603898,COLUN,,Client-confirmed product-to-category mapping.,
RG-00299,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,CANULA INFUSION MAMARIA 206705,7606746,COLUN,,Client-confirmed product-to-category mapping.,
RG-00302,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,AGUA OXIGENADA X 1 L,7605464,COLUN,,Client-confirmed product-to-category mapping.,
RG-00317,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,SONDA PARA TERNEROS IMPORTADA,7603199,COLUN,,Client-confirmed product-to-category mapping.,
RG-00318,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,APLICADOR ORAL 20 ML SHOOF 220099,7607323,COLUN,,Client-confirmed product-to-category mapping.,
RG-00321,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,DIIO ZEETAG HDX X 5 UN,7602756,COLUN,,Client-confirmed product-to-category mapping.,
RG-00326,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,EIMU DRACHENBLUT SCHUTZSPRAY 500 ML,7613416,COLUN,,Client-confirmed product-to-category mapping.,
RG-00335,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,TERMOMETRO DIGITAL (TA804C),7602287,COLUN,,Client-confirmed product-to-category mapping.,
RG-00339,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,SUERO GLUCOSADO 500 CC.,7029254,COLUN,,Client-confirmed product-to-category mapping.,
RG-00345,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,MOCHETAS LEIGH CORTA,7029947,COLUN,,Client-confirmed product-to-category mapping.,
RG-00347,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,BANDEJAS TEST MASTITIS,7013145,COLUN,,Client-confirmed product-to-category mapping.,
RG-00353,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,LAPICES MARCAR RAIDEX ROJO,7008109,COLUN,,Client-confirmed product-to-category mapping.,
RG-00362,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,TAPON CIERRE PEZONERA 6201-5,7059714,COLUN,,Client-confirmed product-to-category mapping.,
RG-00363,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,EIMU MINT + 500 ML,7613419,COLUN,,Client-confirmed product-to-category mapping.,
RG-00364,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,LUBRICANTE OBSTETRICO 5L (SHOOF),7605886,COLUN,,Client-confirmed product-to-category mapping.,
RG-00373,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,MAMADERAS PARA TERNERO,7022365,COLUN,,Client-confirmed product-to-category mapping.,
RG-00375,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,"MAMADERA SPEEDY FEEDER X 2,5 L (SHOOF)",7603507,COLUN,,Client-confirmed product-to-category mapping.,
RG-00377,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,AUTOC. ALLFLEX MED/D.S/E. AMARILLO,7600400,COLUN,,Client-confirmed product-to-category mapping.,
RG-00381,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,LAZOS PARA PARTO,7013641,COLUN,,Client-confirmed product-to-category mapping.,
RG-00382,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,LAPICES ALLFLEX,7026778,COLUN,,Client-confirmed product-to-category mapping.,
RG-00383,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,PINTURA CELO TELL TAIL ROJO 1 LT,7607583,COLUN,,Client-confirmed product-to-category mapping.,
RG-00384,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,AUTOC. ALLFLEX GRAN/D.S/E. BLANCO,7600407,COLUN,,Client-confirmed product-to-category mapping.,
RG-00385,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,AUTOC. ALLFLEX MED/D.S/E. BLANCO,7600401,COLUN,,Client-confirmed product-to-category mapping.,
RG-00386,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,AUTOC. MEDIANO ZEETAGS ROJO,7613452,COLUN,,Client-confirmed product-to-category mapping.,
RG-00387,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,AUTOC. ALLFLEX GRAN/D.S/E. ROJO,7600411,COLUN,,Client-confirmed product-to-category mapping.,
RG-00389,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,"AGUJA DESECHABLE 18G X 1""",7052701,COLUN,,Client-confirmed product-to-category mapping.,
RG-00390,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,APLICADOR DIPPING S/RETORNO,7058122,COLUN,,Client-confirmed product-to-category mapping.,
RG-00392,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,APLICADOR DIPPING HORIZONTAL,7028703,COLUN,,Client-confirmed product-to-category mapping.,
RG-00400,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,DIIO ZEETAG FDX X 5 UN,7602645,COLUN,,Client-confirmed product-to-category mapping.,
RG-00408,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,AYUDA PARTOS ESTANDAR SHOOF 201006,7610470,COLUN,,Client-confirmed product-to-category mapping.,
RG-00433,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,ALCOHOL X 1 LT.,7025135,COLUN,,Client-confirmed product-to-category mapping.,
RG-00458,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,CUCHILLO DESPALMADOR DERECHO AESCULAP,7602859,COLUN,,Client-confirmed product-to-category mapping.,
RG-00467,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,JERINGA DESECHABLE 60 ML (L.L.),7034460,COLUN,,Client-confirmed product-to-category mapping.,
RG-00468,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,MANGO BISTURI N°4,7045560,COLUN,,Client-confirmed product-to-category mapping.,
RG-00482,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,PEGAMENTO PARA TACOS (SHOOF),7603548,COLUN,,Client-confirmed product-to-category mapping.,
RG-00498,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,VASELINA LIQUIDA X 1 LT.,7028029,COLUN,,Client-confirmed product-to-category mapping.,
RG-00502,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,CUCHILLO DESPALMADOR IZQUIERDO AESCULAP,7602860,COLUN,,Client-confirmed product-to-category mapping.,
RG-00523,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,APLICADORES AUTOCR.ALLFLEX,7025275,COLUN,,Client-confirmed product-to-category mapping.,
RG-00580,EXP-2.6,Otros Gastos Salud Animal,direct_client_example,PINTURA CELO TELL TAIL SPRAY ROJ 500 cc,,COLUN,MAITEN,Client-confirmed row-level example.,
RG-00631,EXP-2.6,Otros Gastos Salud Animal,direct_client_example,TOCOPER,,COLUN,MAITEN,Client-confirmed row-level example.,
SA-00409,EXP-2.6,Otros Gastos Salud Animal,file_audit,VENDAS COADHESIVASMOO WARP,VENDAS COADHESIVASMOO WARP,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[folder-audit] client filed under this category; item consistent with client description,
SA-00410,EXP-2.6,Otros Gastos Salud Animal,file_audit,TRAJE DESECHABLE TYVEK DUPONT M,TRAJE DESECHABLE TYVEK DUPONT M,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[folder-audit] client filed under this category; item consistent with client description,
SA-00411,EXP-2.6,Otros Gastos Salud Animal,file_audit,TRAJE DESECHABLE TYVEK DUPONT L,TRAJE DESECHABLE TYVEK DUPONT L,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[folder-audit] client filed under this category; item consistent with client description,
SA-00412,EXP-2.6,Otros Gastos Salud Animal,file_audit,TRAJE DESECHABLE TYVEK DUPONT XXL,TRAJE DESECHABLE TYVEK DUPONT XXL,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[folder-audit] client filed under this category; item consistent with client description,
SA-00413,EXP-2.6,Otros Gastos Salud Animal,file_audit,ALAMBRE PUAS MOTTO 500 MTR.,ALAMBRE PUAS MOTTO 500 MTR.,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[folder-audit] client filed under this category; item consistent with client description,
SA-00414,EXP-2.6,Otros Gastos Salud Animal,file_audit,SPRAY (PULVERIZADOR MANUAL 500 CC),SPRAY (PULVERIZADOR MANUAL 500 CC),COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[folder-audit] client filed under this category; item consistent with client description,
SA-00416,EXP-2.6,Otros Gastos Salud Animal,file_audit,GUANTE LARGO NITRILO XL SHOOF 204630,GUANTE LARGO NITRILO XL MARCA SHOOF,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[folder-audit] client filed under this category; item consistent with client description,
SA-00417,EXP-2.6,Otros Gastos Salud Animal,file_audit,DESODORANTE PINOS - CEREZA,DESODORANTE PINOS - CEREZA,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[folder-audit] client filed under this category; item consistent with client description,
SA-00418,EXP-2.6,Otros Gastos Salud Animal,file_audit,HISTOCREM 450 GR.,HISTOCREM 450 GR.,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[folder-audit] client filed under this category; item consistent with client description,
RG-01047,EXP-2.6,Otros Gastos Salud Animal,file_audit,PEGAMENTO BOVIBOND X 210 ML,PEGAMENTO BOVIBOND X 210 ML,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,"Folder audit (newest_example_folders). Polluted multi-category invoice filed in [EXP-14.2,EXP-16.1,EXP-2.4,EXP-2.6]; assigned EXP-2.6 by item semantics vs taxonomy.",
RG-01077,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,LAPIZ ALLFLEX GRANDE (NEGRO),11001202,COOPRINSEM,,"Client product-list (newest list, Productos tab): SUBCUENTA ""OTROS GASTOS SALUD ANIMAL"" -> EXP-2.6.",
RG-01078,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,LEVANTADOR DE VACAS STANDARD      201613,11001215,COOPRINSEM,,"Client product-list (newest list, Productos tab): SUBCUENTA ""OTROS GASTOS SALUD ANIMAL"" -> EXP-2.6.",
RG-01083,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,SP. ECO CMT CHECK        (SPARTAN CHECK),43001444,COOPRINSEM,,"Client product-list (newest list, Productos tab): SUBCUENTA ""OTROS GASTOS SALUD ANIMAL"" -> EXP-2.6.",
