gold_id,category_code,leaf,source,item_text,description,provider,farm,audit_reason,verify_flag
SA-00349,EXP-8.1,Pradera Perenne,silver_audit,SEMILLA BALLICA TAMA CTE DES X 25 KG,SEMILLA BALLICA TAMA CTE DES,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[high/keyword-audit] item matches EXP-8.1 signature,
SA-00350,EXP-8.1,Pradera Perenne,silver_audit,SEMILLA BALLICA TAMA CTE DES X 25 KG,SEMILLA BALLICA TAMA CTE DES,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[high/keyword-audit] item matches EXP-8.1 signature,
SA-00351,EXP-8.1,Pradera Perenne,silver_audit,SEMILLA BALLICA TAMA CTE DES X 25 KG,SEMILLA BALLICA TAMA CTE DES,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[high/keyword-audit] item matches EXP-8.1 signature,
SA-00352,EXP-8.1,Pradera Perenne,silver_audit,SEMILLA BALLICA ARRAY NEA2 AGR X 25 KG,SEMILLA BALLICA ARRAY NEA2 AGR X 25 KG,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[high/keyword-audit] item matches EXP-8.1 signature,
SA-00353,EXP-8.1,Pradera Perenne,silver_audit,SEMILLA BALLICA TAMA CTE X 25 KG,SEMILLA BALLICA TAMA CTE,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[high/keyword-audit] item matches EXP-8.1 signature,
SA-00354,EXP-8.1,Pradera Perenne,silver_audit,SEMILLA BALLICA TAMA CTE X 25 KG,SEMILLA BALLICA TAMA CTE,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[high/keyword-audit] item matches EXP-8.1 signature,
SA-00355,EXP-8.1,Pradera Perenne,silver_audit,SEMILLA BALLICA TAMA CTE X 25 KG,SEMILLA BALLICA TAMA CTE,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[high/keyword-audit] item matches EXP-8.1 signature,
SA-00495,EXP-8.1,Pradera Perenne,file_audit,SEMILLA TREBOL BLANCO RURU X,,COOPERATIVA AGRÍCOLA Y LECHERA DE LA UNIÓN LTDA,,[folder-audit] client filed under this category; item consistent with client description,
SA-00496,EXP-8.1,Pradera Perenne,file_audit,SEMILLA TREBOL BLANCO KOTUKU X,,COOPERATIVA AGRÍCOLA Y LECHERA DE LA UNIÓN LTDA,,[folder-audit] client filed under this category; item consistent with client description,
SA-00498,EXP-8.1,Pradera Perenne,file_audit,SEMILLA BALLICA COLUN 4X5 X,,COOPERATIVA AGRÍCOLA Y LECHERA DE LA UNIÓN LTDA,,[folder-audit] client filed under this category; item consistent with client description,
SR-00001,EXP-8.1,Pradera Perenne,client_service_rule,SIEMBRA PRADERA PERENNE,SIEMBRA PRADERA PERENNE,,,Client-provided standardized service description for future invoice descriptions (servicios sheet).,
SR-00005,EXP-8.1,Pradera Perenne,client_service_rule,PREPARACION SUELO PRADERA PERENNE,PREPARACION SUELO PRADERA PERENNE,,,Client-provided standardized service description for future invoice descriptions (servicios sheet).,
RG-01073,EXP-8.1,Pradera Perenne,file_audit,SEMILLA TREBOL BLANCO KOTUKU X 4 KG,SEMILLA TREBOL BLANCO KOTUKU,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,"Folder audit (newest_example_folders); folder ""PRADERA ROTACION CORTA"" matches taxonomy for EXP-8.2. [Corrected to match client_product_rule label for identical item.]",
RG-01074,EXP-8.1,Pradera Perenne,file_audit,SEMILLA TREBOL BLANCO RURU X 4 KG,SEMILLA TREBOL BLANCO RURU,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,"Folder audit (newest_example_folders); folder ""PRADERA ROTACION CORTA"" matches taxonomy for EXP-8.2. [Corrected to match client_product_rule label for identical item.]",
