candidate_id,item_text,description,provider,giro,source,source_file,folio,siblings,top1_conf,audited,verdict,audit_reason
OQ-01696,MOSQUETON,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024760_761757865.xml,24760,KIT DE SERVICIO-MANEJO DE LA LECHE VAR.EasyStart; REPARACION EASY STAR; GRASA LUBRICANTE EASY START 400 G; GUARDACABOS PLASTICO; GUARNICION DE GOMA CILINDRO NUEVO; OJETE PROTECTOR CONTRA TRACCION,0.9500,Y,EXP-10.1,2step_review
OQ-01699,CABLE DE DATOS DP NETB VERDE 2X1/2X0.50+S,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024410_761757865.xml,24410,VIAJE TECNICO; SERVICIO EMERGENCIA LH; SERVICIO EMERGENCIA AL,0.9500,Y,EXP-13.1,2step_review
OQ-01700,TUBO CORTO VACIO WESTFALIA,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024758_761757865.xml,24758,JUEGO PEZONERAS MONOBLOCK; JUEGO DE SERVICIO-JUEGO DE ORDENO(C) VAR CLASSIC 300 W/O; TAPA COLECTOR 300 CC. SIN CIERRE; MANGA DE LECHE 16 MM. SILICONA-MT.; MANGA DOBLE VACIO TRANSP./MT.; SPRAY DESLIZANTE,0.9500,Y,EXP-13.1,2step_review
OQ-01703,MANGA DE LECHE 12 MM.X MT,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024853_761757865.xml,24853,JUEGO MIRILLAS COLECTOR 300 CC; JUEGO PEZONERAS COLECTOR 300; JUEGO DE SERVICIO-JUEGO DE ORDENO(C) VAR CLASSIC 300 W/O; MANGA DE LECHE 16 MM./MT; MANGA DOBLE VACIO TRANSP./MT.; SPRAY DESLIZANTE,0.9500,Y,EXP-10.3,2step_review
OQ-01704,MANGA DE LECHE 16 MM./MT,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024779_761757865.xml,24779,JUEGO PEZONERAS MONOBLOCK; JUEGO DE SERVICIO-JUEGO DE ORDENO(C) VAR CLASSIC 300 W/O; SPRAY DESLIZANTE; TUBO CORTO VACIO WESTFALIA; SEAL KIT FOR HILGE MILK PUMP 2.2KW; Kit pulsador / 1500 h Pulsador Apex M,0.9500,N,,
OQ-01711,HORA TECNICA LH,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024365_761757865.xml,24365,VIAJE TECNICO; SERVICIO EMERGENCIA LH,0.8500,N,,
OQ-01714,TUBO CORTO LECHE COLEC. 300 C.C.,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024853_761757865.xml,24853,JUEGO MIRILLAS COLECTOR 300 CC; JUEGO PEZONERAS COLECTOR 300; JUEGO DE SERVICIO-JUEGO DE ORDENO(C) VAR CLASSIC 300 W/O; MANGA DE LECHE 16 MM./MT; MANGA DE LECHE 12 MM.X MT; MANGA DOBLE VACIO TRANSP./MT.,0.8000,N,,
OQ-01716,BOTON PULSADOR C/CAPUCHON 22MM ROJO,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024862_761757865.xml,24862,"CABLE CORDON FLEXIBLE 3X0,75 MM; BASE DESPICHE 50 MM.; TAPA CILINDRO ELEVADOR FRONTAL; TUBO CORTO LECHE COLEC. 300 C.C.; ORING RACOR 50 MM.; TAPA FRONTAL METATRON S21",0.9500,N,,
OQ-01718,JUEGO PEZONERAS MONOBLOCK,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024758_761757865.xml,24758,JUEGO DE SERVICIO-JUEGO DE ORDENO(C) VAR CLASSIC 300 W/O; TAPA COLECTOR 300 CC. SIN CIERRE; MANGA DE LECHE 16 MM. SILICONA-MT.; MANGA DOBLE VACIO TRANSP./MT.; SPRAY DESLIZANTE; TUBO CORTO VACIO WESTFALIA,0.9500,N,,
OQ-01721,KIT SER 1500H VALVULA AUT. DE PURGA 40 MM.,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024759_761757865.xml,24759,"CODO GOMA 50*40*12; COPLA DE GOMA 40 MM.; COPLA GOMA 50 MM.; CURVA DE GOMA 50 MM; ORING RACOR SMS 50,8 MM; ORING RACOR 70 MM",0.9500,N,,
OQ-01722,JUNTA ANULAR 15x22x3,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024862_761757865.xml,24862,"BOTON PULSADOR C/CAPUCHON 22MM ROJO; CABLE CORDON FLEXIBLE 3X0,75 MM; BASE DESPICHE 50 MM.; TAPA CILINDRO ELEVADOR FRONTAL; TUBO CORTO LECHE COLEC. 300 C.C.; ORING RACOR 50 MM.",0.9400,N,,
OQ-01723,HORA TECNICA CAL,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024341_761757865.xml,24341,CHAPALETA BOMBA DE LECHE 1.1/1.5; VIAJE TECNICO; HORA TECNICA JM,0.9300,N,,
OQ-01757,PRESUPUESTO N° 2309/2025,"MONTAJE Y CONEXIONADO NUEVO TABLERO DE TRANSFERENCIA GENERADOR SALA DE ORDEÑA , FUNDO RAICES",ROBERTO RENÉ RODRIGUEZ ARANCIBIA MONTAJES ELECTRICOS E INDUSTRIALES.,Instalaciones Electricas,COMPRAS,DTE_033_000000001062_764295218.xml,1062,PRESUPUESTO N° 2309/2025 - MONTAJE Y CONEXIONADO NUEVO TABLERO DE TRANSFERENCIA GENERADOR SALA DE OR,0.7500,N,,
OQ-01797,PIOLA PERLON RETIRADOR (NEGRA)/ MT,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024760_761757865.xml,24760,KIT DE SERVICIO-MANEJO DE LA LECHE VAR.EasyStart; REPARACION EASY STAR; GRASA LUBRICANTE EASY START 400 G; GUARDACABOS PLASTICO; GUARNICION DE GOMA CILINDRO NUEVO; MOSQUETON,0.8500,N,,
OQ-01832,PRESUPUESTO N° 2302/2025,"MANTENIMIENTO PREVENTIVO SALA DE ORDEÑO, FUNDO RAICES",ROBERTO RENÉ RODRIGUEZ ARANCIBIA MONTAJES ELECTRICOS E INDUSTRIALES.,Instalaciones Electricas,COMPRAS,DTE_033_000000001060_764295218.xml,1060,"PRESUPUESTO N° 2302/2025 - MANTENIMIENTO PREVENTIVO SALA DE ORDEÑO, FUNDO RAICES",0.9000,N,,
OQ-02172,KIT SER 1500H VAL AUT PURGA 50 MM,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024856_761757865.xml,24856,"JUEGO DE SERVICIO-TRANSPORTE DE LECHE(C) VAR M.RECEIVER FLOAT SWITCH; KIT SERV 4500 H VALVULA RETENCION BBA LECHE 1.5 KW; JUEGO FILTROS DE AIRE VACUREX; FILTRO PULSADOR AUTOP/STIMOP/SIMPLE; KIT PULSADOR/4500 H, STIMOPULS/AUTOPULS APEX; -Juego de servicio - Gestion de leche (C)var.",0.9000,N,,
OQ-02205,FITING PVC,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024863_761757865.xml,24863,"FJX 6-8 TERMINAL RECTO ESPIGA PARA MANGA 3/8; FJX90 6-8 TERMINAL CURVO ESPIGA PARA MANGA 3/8; FERRUL 3/8; TUBULADORA PARA MANGAS 1/2 INCH BARB X BARD (P1200); NIPLE BASE PULSADOR; JUEGO DE SERVICIO-GESTION DE LECHE(C)VAR.,APEX CONTROL VALVE",0.8500,N,,
OQ-02214,JUEGO PEZONERAS COLECTOR 300,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024853_761757865.xml,24853,JUEGO MIRILLAS COLECTOR 300 CC; JUEGO DE SERVICIO-JUEGO DE ORDENO(C) VAR CLASSIC 300 W/O; MANGA DE LECHE 16 MM./MT; MANGA DE LECHE 12 MM.X MT; MANGA DOBLE VACIO TRANSP./MT.; SPRAY DESLIZANTE,0.9200,N,,
OQ-02455,JUEGO DE SERVICIO KIT BOMBA LECHE 1.5 KW,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024853_761757865.xml,24853,JUEGO MIRILLAS COLECTOR 300 CC; JUEGO PEZONERAS COLECTOR 300; JUEGO DE SERVICIO-JUEGO DE ORDENO(C) VAR CLASSIC 300 W/O; MANGA DE LECHE 16 MM./MT; MANGA DE LECHE 12 MM.X MT; MANGA DOBLE VACIO TRANSP./MT.,0.9000,N,,
OQ-02604,DUCHA LAVADO TRAMPA 22 LT /67 LT,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024758_761757865.xml,24758,JUEGO PEZONERAS MONOBLOCK; JUEGO DE SERVICIO-JUEGO DE ORDENO(C) VAR CLASSIC 300 W/O; TAPA COLECTOR 300 CC. SIN CIERRE; MANGA DE LECHE 16 MM. SILICONA-MT.; MANGA DOBLE VACIO TRANSP./MT.; SPRAY DESLIZANTE,0.9500,N,,
OQ-02686,MANGA DE LECHE 5/8- MT.,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024760_761757865.xml,24760,KIT DE SERVICIO-MANEJO DE LA LECHE VAR.EasyStart; REPARACION EASY STAR; GRASA LUBRICANTE EASY START 400 G; GUARDACABOS PLASTICO; GUARNICION DE GOMA CILINDRO NUEVO; MOSQUETON,0.9500,N,,
OQ-02687,SOPORTE PARA FILTRO 40 MM.,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024762_761757865.xml,24762,"JUEGO DE SERVICIO-GESTION DE LECHE CE VAR.,METATRON W; VIAJE TECNICO; HORA TECNICA JM",0.9500,N,,
OQ-02843,FILTRO LECHE JUMBO 100 UND 150 X 800 MM,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024195_761757865.xml,24195,TRI-PFAN 200 LTS; LAC 60 LTS.; ZINICIN 70 KGS.,0.9000,N,,
OQ-02855,FILTRO LECHE 75 MM * 800 SE - 200 UN,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000025148_761757865.xml,25148,ZINICIN 70 KGS.,0.7000,N,,
OQ-02859,BASE DESPICHE 50 MM.,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024862_761757865.xml,24862,"BOTON PULSADOR C/CAPUCHON 22MM ROJO; CABLE CORDON FLEXIBLE 3X0,75 MM; TAPA CILINDRO ELEVADOR FRONTAL; TUBO CORTO LECHE COLEC. 300 C.C.; ORING RACOR 50 MM.; TAPA FRONTAL METATRON S21",0.9500,N,,
OQ-02861,TRI-PFAN 200 LTS,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024195_761757865.xml,24195,LAC 60 LTS.; ZINICIN 70 KGS.; FILTRO LECHE JUMBO 100 UND 150 X 800 MM,0.9500,N,,
OQ-02883,KIT SERV 4500 H VALVULA RETENCION BBA LECHE 1.5 KW,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024759_761757865.xml,24759,"CODO GOMA 50*40*12; COPLA DE GOMA 40 MM.; COPLA GOMA 50 MM.; CURVA DE GOMA 50 MM; ORING RACOR SMS 50,8 MM; ORING RACOR 70 MM",0.9000,N,,
OQ-02890,TRI-PFAN 60 LTS.,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024784_761757865.xml,24784,ORACID 60 L; ZINICIN 70 KGS.,0.5500,N,,
OQ-02932,GRASA LUBRICANTE EASY START 400 G,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024856_761757865.xml,24856,"JUEGO DE SERVICIO-TRANSPORTE DE LECHE(C) VAR M.RECEIVER FLOAT SWITCH; KIT SER 1500H VAL AUT PURGA 50 MM; KIT SERV 4500 H VALVULA RETENCION BBA LECHE 1.5 KW; JUEGO FILTROS DE AIRE VACUREX; FILTRO PULSADOR AUTOP/STIMOP/SIMPLE; KIT PULSADOR/4500 H, STIMOPULS/AUTOPULS APEX",0.9000,N,,
OQ-02988,"JUEGO DE SERVICIO-GESTION DE LECHE CE VAR.,METATRON W",,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024762_761757865.xml,24762,SOPORTE PARA FILTRO 40 MM.; VIAJE TECNICO; HORA TECNICA JM,0.8000,N,,
OQ-03013,RETEN VASTAGO CILINDRO PUERTA,,GEA Farm Technologies Osorno Ltda.,"INSTALACION,MANTENCION,REPARACION MAQUINARIA AGROPECUARIA,FORESTAL",COMPRAS,DTE_033_000000024761_761757865.xml,24761,GRASA LUBRICANTE EASY START 400 G; ORING TAPA CILINDRO PUERTA; PISTON CILINDRO PUERTA; MEMBRANA VISOFLOW METATRON; SELECTOR ABB 2 POSICIONES 1NA C2SS2-10B-10 COMPACTO; Kit pulsador / 1500 h Pulsador Apex M,0.8000,N,,
