row_id,input_id,source_file,period,folio,nro_lin_det,direction,invoice_date,document_type,provider_rut,provider_giro,item_text,description,provider,farm,meter_code,amount,unit_price,xml_document_kind,source,prediction,top1,margin,entropy,decision,reason,top3,model_prediction,model_top1,lookup_conflict,exact_known_truth,exact_known_consistent,risk_flags
66,COMPRAS|770334063|1126|1,DTE_033_000000001126_770334063.xml,2025-01,1126,1,COMPRAS,2025-01-02,33,770334063,SERVICIOS MECANICOS A DOMICILIO DE MOTOCICLETAS,SEGUN OT 103,,MULTIMOTOS OSORNO SPA,,,89664,89663.80,Documento,model,EXP-13.2,0.913478,0.879037,0.514421,auto_accept,,EXP-13.2:0.9135;ADM-1.5:0.0344;EXP-14.3:0.0076,EXP-13.2,0.913478,False,,,novel_model_auto_accept
67,COMPRAS|770334063|1126|2,DTE_033_000000001126_770334063.xml,2025-01,1126,2,COMPRAS,2025-01-02,33,770334063,SERVICIOS MECANICOS A DOMICILIO DE MOTOCICLETAS,SEGUN OT 104,,MULTIMOTOS OSORNO SPA,,,383109,383109.00,Documento,model,EXP-13.2,0.909094,0.869239,0.524405,auto_accept,,EXP-13.2:0.9091;ADM-1.5:0.0399;EXP-14.3:0.0079,EXP-13.2,0.909094,False,,,novel_model_auto_accept
68,COMPRAS|770334063|1127|1,DTE_033_000000001127_770334063.xml,2025-01,1127,1,COMPRAS,2025-01-02,33,770334063,SERVICIOS MECANICOS A DOMICILIO DE MOTOCICLETAS,SEGUN OT 107,,MULTIMOTOS OSORNO SPA,,,135630,135630.00,Documento,model,EXP-13.2,0.899715,0.858989,0.576441,auto_accept,,EXP-13.2:0.8997;ADM-1.5:0.0407;EXP-14.3:0.0092,EXP-13.2,0.899715,False,,,novel_model_auto_accept
69,COMPRAS|770334063|1127|2,DTE_033_000000001127_770334063.xml,2025-01,1127,2,COMPRAS,2025-01-02,33,770334063,SERVICIOS MECANICOS A DOMICILIO DE MOTOCICLETAS,SEGUN OT 108,,MULTIMOTOS OSORNO SPA,,,138235,138235.00,Documento,model,EXP-13.2,0.9026,0.859095,0.551812,auto_accept,,EXP-13.2:0.9026;ADM-1.5:0.0435;EXP-14.3:0.0089,EXP-13.2,0.9026,False,,,novel_model_auto_accept
70,COMPRAS|770334063|1128|1,DTE_033_000000001128_770334063.xml,2025-01,1128,1,COMPRAS,2025-01-02,33,770334063,SERVICIOS MECANICOS A DOMICILIO DE MOTOCICLETAS,SEGUN OT 106,,MULTIMOTOS OSORNO SPA,,,183361,183361.00,Documento,model,EXP-13.2,0.896365,0.852481,0.586522,auto_accept,,EXP-13.2:0.8964;ADM-1.5:0.0439;EXP-14.3:0.0098,EXP-13.2,0.896365,False,,,novel_model_auto_accept
71,COMPRAS|770334063|1128|2,DTE_033_000000001128_770334063.xml,2025-01,1128,2,COMPRAS,2025-01-02,33,770334063,SERVICIOS MECANICOS A DOMICILIO DE MOTOCICLETAS,SEGUN OT 82,,MULTIMOTOS OSORNO SPA,,,352143,352142.80,Documento,model,EXP-13.2,0.896775,0.848857,0.573131,auto_accept,,EXP-13.2:0.8968;ADM-1.5:0.0479;EXP-14.1:0.0088,EXP-13.2,0.896775,False,,,novel_model_auto_accept
81,COMPRAS|766721397|3342|1,DTE_033_000000003342_766721397.xml,2025-01,3342,1,COMPRAS,2025-01-27,33,766721397,SERV COMPUTACIO. ASES.INFORMATICA PROVEED INTERNET-ARRIENDO EQUIPOS,Servicios de internet,"Rural Titán 15Mbps/10Mbps, MES DE FEBRERO DE 2025",NETSKY SPA,,,39990,39990.00,Documento,model,ADM-1.2,0.963174,0.953243,0.269535,auto_accept,,ADM-1.2:0.9632;EXP-14.3:0.0099;ADM-1.6:0.0036,ADM-1.2,0.963174,False,,,novel_model_auto_accept
83,COMPRAS|764503287|3867|1,DTE_033_000000003867_764503287.xml,2025-01,3867,1,COMPRAS,2025-01-24,33,764503287,"COMERC.INSUMOS PARA NUTRICION ANIMAL Y VEGETAL, ELAB ALIMENT ANIMALES",Arriendo enero 25,,ADDVISE SPA,,,345416,345416.00,Documento,model,ADM-1.3,0.894414,0.825486,0.494398,auto_accept,,ADM-1.3:0.8944;EXP-15.4:0.0689;EXP-15.2:0.0145,ADM-1.3,0.894414,False,,,novel_model_auto_accept
137,COMPRAS|762585154|23715|1,DTE_033_000000023715_762585154.xml,2025-01,23715,1,COMPRAS,2025-01-07,33,762585154,SERVICIOS INTEGRALES DE INFORMATICA,FACTURACION ELECTRONICA,GestionDTE Facturas Periodo Enero de 2025,AUDISOFT SPA,,,38434,38434.030000,Documento,model,ADM-1.8,0.958756,0.953049,0.307846,auto_accept,,ADM-1.8:0.9588;ADM-1.3:0.0057;EXP-15.2:0.0049,ADM-1.8,0.958756,False,,,novel_model_auto_accept
138,COMPRAS|762585154|23715|2,DTE_033_000000023715_762585154.xml,2025-01,23715,2,COMPRAS,2025-01-07,33,762585154,SERVICIOS INTEGRALES DE INFORMATICA,LICENCIA AUDISOFT,Audisoft Basico Periodo Enero de 2025,AUDISOFT SPA,,,192170,38434.030000,Documento,model,ADM-1.8,0.963486,0.960266,0.285755,auto_accept,,ADM-1.8:0.9635;EXP-1.1:0.0032;EXP-2.2:0.0031,ADM-1.8,0.963486,False,,,novel_model_auto_accept
139,COMPRAS|760714208|000041207|1,DTE_033_000000041207_760714208.xml,2025-01,000041207,1,COMPRAS,2025-01-06,33,760714208,VENTA AL POR MAYOR DE MATERIAS PRIMAS AGRICOLAS,Semen Bovino Carne Convencional SHRIMPTONS HILL,,ABS CHILE LIMITADA,,,131820,6591,Documento,model,EXP-3.1,0.94265,0.915304,0.338583,auto_accept,,EXP-3.1:0.9427;EXP-2.1:0.0273;EXP-2.3:0.0096,EXP-3.1,0.94265,False,,,novel_model_auto_accept
140,COMPRAS|760714208|000041208|1,DTE_033_000000041208_760714208.xml,2025-01,000041208,1,COMPRAS,2025-01-06,33,760714208,VENTA AL POR MAYOR DE MATERIAS PRIMAS AGRICOLAS,Semen Bovino Carne Convencional SHRIMPTONS HILL,,ABS CHILE LIMITADA,,,131820,6591,Documento,model,EXP-3.1,0.94265,0.915304,0.338583,auto_accept,,EXP-3.1:0.9427;EXP-2.1:0.0273;EXP-2.3:0.0096,EXP-3.1,0.94265,False,,,novel_model_auto_accept
141,COMPRAS|760714208|000041209|1,DTE_033_000000041209_760714208.xml,2025-01,000041209,1,COMPRAS,2025-01-06,33,760714208,VENTA AL POR MAYOR DE MATERIAS PRIMAS AGRICOLAS,Semen Bovino Carne Convencional SHRIMPTONS HILL,,ABS CHILE LIMITADA,,,197730,6591,Documento,model,EXP-3.1,0.94265,0.915304,0.338583,auto_accept,,EXP-3.1:0.9427;EXP-2.1:0.0273;EXP-2.3:0.0096,EXP-3.1,0.94265,False,,,novel_model_auto_accept
142,COMPRAS|760714208|000041209|2,DTE_033_000000041209_760714208.xml,2025-01,000041209,2,COMPRAS,2025-01-06,33,760714208,VENTA AL POR MAYOR DE MATERIAS PRIMAS AGRICOLAS,Implementos para Inseminacion Sheaths Blue IMV,,ABS CHILE LIMITADA,,,7490,7490,Documento,model,EXP-3.1,0.910627,0.864037,0.481264,auto_accept,,EXP-3.1:0.9106;EXP-2.1:0.0466;EXP-2.3:0.0141,EXP-3.1,0.910627,False,,,novel_model_auto_accept
202,COMPRAS|66554732|206711|1,DTE_033_000000206711_66554732.xml,2025-01,206711,1,COMPRAS,2025-01-24,33,66554732,Ferretería,SOPLETE PORTATIL GAS 1200°C C PIEZO NOORWICK -@,SOPLETE PORTATIL GAS 1200°C C PIEZO NOORWICK -@,DORIS IVONNE CASTILLO KANTER,,96685810,15445,15445,Documento,model,EXP-11.5,0.906823,0.868079,0.507475,auto_accept,,EXP-11.5:0.9068;EXP-16.2:0.0387;EXP-11.4:0.0250,EXP-11.5,0.906823,False,,,novel_model_auto_accept
207,COMPRAS|66554732|206711|6,DTE_033_000000206711_66554732.xml,2025-01,206711,6,COMPRAS,2025-01-24,33,66554732,Ferretería,BALON GAS DESECHABLE 190 GR PROVIDUS -@,BALON GAS DESECHABLE 190 GR PROVIDUS -@,DORIS IVONNE CASTILLO KANTER,,96685810,9245,1849,Documento,model,EXP-11.5,0.875321,0.825923,0.675599,auto_accept,,EXP-11.5:0.8753;EXP-16.2:0.0494;EXP-11.4:0.0248,EXP-11.5,0.875321,False,,,novel_model_auto_accept
288,COMPRAS|801251005|365766|1,DTE_033_000000365766_801251005.xml,2025-01,365766,1,COMPRAS,2025-01-06,33,801251005,PREFABRICADOS DE HORMIGON,FLETE A OBRA,,BOTTAI S.A.,,,161325,161325.000000,Documento,model,EXP-15.3,0.860442,0.840821,0.869085,auto_accept,,EXP-15.3:0.8604;EXP-14.1:0.0196;EXP-13.3:0.0174,EXP-15.3,0.860442,False,,,novel_model_auto_accept
302,COMPRAS|969183005|551719|6,DTE_033_000000551719_969183005.xml,2025-01,551719,6,COMPRAS,2025-01-03,33,969183005,"SS.DE REPARACION DE AUTOMOVILES, COMPRA-VENTA DE VEHICULOS NUEVOS Y USADOS",S-MD40 CUARTA MANTENCION,A@S-MD40 CUARTA MANTENCION,DIFOR CHILE S.A.,,,0,,Documento,model,EXP-13.3,0.915791,0.876205,0.486971,auto_accept,,EXP-13.3:0.9158;ADM-1.6:0.0396;EXP-10.4:0.0073,EXP-13.3,0.915791,False,,,novel_model_auto_accept
316,COMPRAS|969183005|553382|6,DTE_033_000000553382_969183005.xml,2025-01,553382,6,COMPRAS,2025-01-16,33,969183005,"SS.DE REPARACION DE AUTOMOVILES, COMPRA-VENTA DE VEHICULOS NUEVOS Y USADOS",S-MD30 TERCERA MANTENCION,A@S-MD30 TERCERA MANTENCION,DIFOR CHILE S.A.,,,0,,Documento,model,EXP-13.3,0.896861,0.846641,0.564054,auto_accept,,EXP-13.3:0.8969;ADM-1.6:0.0502;EXP-10.4:0.0097,EXP-13.3,0.896861,False,,,novel_model_auto_accept
327,COMPRAS|990120005|622975|2,DTE_033_000000622975_990120005.xml,2025-01,622975,2,COMPRAS,2025-01-07,33,990120005,Seguros de Vida,Periodo de Cobertura enero 2025,,Cia de Seguros de Vida Consorcio Nacional de Seguros SA,,,26375,,Documento,model,ADM-2.2,0.952005,0.925283,0.300434,auto_accept,,ADM-2.2:0.9520;ADM-2.1:0.0267;ADM-1.4:0.0022,ADM-2.2,0.952005,False,,,novel_model_auto_accept
361,COMPRAS|767434928|1081833|1,DTE_033_000001081833_767434928.xml,2025-01,1081833,1,COMPRAS,2025-01-06,33,767434928,PLANES DE SEGUROS GENERALES,Pago cuota 6. Póliza Vehiculos,300440510,REALE CHILE SEGUROS GENERALES S.A.,,,91521,91521,Documento,model,ADM-2.1,0.953409,0.942117,0.328278,auto_accept,,ADM-2.1:0.9534;ADM-2.2:0.0113;ADM-1.4:0.0075,ADM-2.1,0.953409,False,,,novel_model_auto_accept
369,COMPRAS|770711002|1137181|7,DTE_033_000001137181_770711002.xml,2025-01,1137181,7,COMPRAS,2025-01-20,33,770711002,FERRETERIA,WD-40 226 GRS,WD-40 226 GRS,COMERCIAL HARCHA SPA,,C96685810-9,5828,5828,Documento,model,EXP-7.0,0.783342,0.669737,0.958446,auto_accept,,EXP-7.0:0.7833;EXP-13.1:0.1136;EXP-2.4:0.0203,EXP-7.0,0.783342,False,,,novel_model_auto_accept
423,COMPRAS|967895202|1485659|1,DTE_033_000001485659_967895202.xml,2025-01,1485659,1,COMPRAS,2025-01-03,33,967895202,COMERCIALIZADORA DE INSUMOS AGRICOLAS,PENCIVET X 1 FCO. -____,____,FEROSOR AGRICOLA S.A.,,,12248,6656.52,Documento,model,EXP-2.5,0.806177,0.716959,0.910006,auto_accept,,EXP-2.5:0.8062;EXP-2.2:0.0892;EXP-3.1:0.0262,EXP-2.5,0.806177,False,,,novel_model_auto_accept
426,COMPRAS|967895202|1491283|1,DTE_033_000001491283_967895202.xml,2025-01,1491283,1,COMPRAS,2025-01-25,33,967895202,COMERCIALIZADORA DE INSUMOS AGRICOLAS,AP TAPON BEBEDEROS -____,____,FEROSOR AGRICOLA S.A.,,,9828,1638,Documento,model,EXP-14.3,0.901979,0.884486,0.630437,auto_accept,,EXP-14.3:0.9020;EXP-13.1:0.0175;EXP-7.0:0.0152,EXP-14.3,0.901979,False,,,novel_model_auto_accept
434,COMPRAS|871611009|2853135|1,DTE_033_000002853135_871611009.xml,2025-01,2853135,1,COMPRAS,2025-01-09,33,871611009,Servicio de Television Satelital,Programación Principal,,DIRECTV Chile TelevisiÃ³n Limitada,,000124725312,32650,,Documento,model,ADM-1.2,0.97677,0.970372,0.175908,auto_accept,,ADM-1.2:0.9768;EXP-14.3:0.0064;EXP-1.1:0.0045,ADM-1.2,0.97677,False,,,novel_model_auto_accept
435,COMPRAS|871611009|2853135|2,DTE_033_000002853135_871611009.xml,2025-01,2853135,2,COMPRAS,2025-01-09,33,871611009,Servicio de Television Satelital,Decodificadores Adicionales,,DIRECTV Chile TelevisiÃ³n Limitada,,000124725312,0,,Documento,model,ADM-1.2,0.975688,0.969505,0.186934,auto_accept,,ADM-1.2:0.9757;EXP-14.3:0.0062;EXP-1.1:0.0036,ADM-1.2,0.975688,False,,,novel_model_auto_accept
436,COMPRAS|871611009|2853135|3,DTE_033_000002853135_871611009.xml,2025-01,2853135,3,COMPRAS,2025-01-09,33,871611009,Servicio de Television Satelital,Otros Cargos,,DIRECTV Chile TelevisiÃ³n Limitada,,000124725312,1800,,Documento,model,ADM-1.2,0.975857,0.969252,0.183808,auto_accept,,ADM-1.2:0.9759;EXP-14.3:0.0066;EXP-1.1:0.0038,ADM-1.2,0.975857,False,,,novel_model_auto_accept
439,COMPRAS|97080000K|3173255|1,DTE_033_000003173255_97080000K.xml,2025-01,3173255,1,COMPRAS,2025-01-08,33,97080000K,BANCO COMERCIAL,Comisión por Nóminas en Línea CCA,,BANCO BICE,,,447401,447401,Documento,model,ADM-1.7,0.954785,0.938942,0.305503,auto_accept,,ADM-1.7:0.9548;ADM-1.4:0.0158;EXP-14.1:0.0088,ADM-1.7,0.954785,False,,,novel_model_auto_accept
440,COMPRAS|97080000K|3173256|1,DTE_033_000003173256_97080000K.xml,2025-01,3173256,1,COMPRAS,2025-01-08,33,97080000K,BANCO COMERCIAL,Comisión por Transferencia Electrónica d,,BANCO BICE,,,384,384,Documento,model,ADM-1.7,0.951085,0.924416,0.296539,auto_accept,,ADM-1.7:0.9511;EXP-14.1:0.0267;ADM-1.4:0.0072,ADM-1.7,0.951085,False,,,novel_model_auto_accept
441,COMPRAS|97080000K|3174617|1,DTE_033_000003174617_97080000K.xml,2025-01,3174617,1,COMPRAS,2025-01-10,33,97080000K,BANCO COMERCIAL,Renta de Arrendamiento Nº7 del contrato Nº32799-1,,BANCO BICE,,,3256429,3256429,Documento,model,ADM-1.7,0.915786,0.886541,0.492392,auto_accept,,ADM-1.7:0.9158;ADM-1.4:0.0292;EXP-14.1:0.0224,ADM-1.7,0.915786,False,,,novel_model_auto_accept
442,COMPRAS|97080000K|3183740|1,DTE_033_000003183740_97080000K.xml,2025-01,3183740,1,COMPRAS,2025-01-20,33,97080000K,BANCO COMERCIAL,Renta de Arrendamiento Nº10 del contrato Nº32326-1,,BANCO BICE,,,3967703,3967703,Documento,model,ADM-1.7,0.918137,0.8898,0.479015,auto_accept,,ADM-1.7:0.9181;ADM-1.4:0.0283;EXP-14.1:0.0229,ADM-1.7,0.918137,False,,,novel_model_auto_accept
443,COMPRAS|97080000K|3185329|1,DTE_033_000003185329_97080000K.xml,2025-01,3185329,1,COMPRAS,2025-01-20,33,97080000K,BANCO COMERCIAL,COMISION DE USO MENSUAL (Nro. Documento: 474150001441),,BANCO BICE,,,4994,4994,Documento,model,ADM-1.7,0.895479,0.864781,0.638625,auto_accept,,ADM-1.7:0.8955;EXP-14.1:0.0307;ADM-1.4:0.0162,ADM-1.7,0.895479,False,,,novel_model_auto_accept
444,COMPRAS|97080000K|3185771|1,DTE_033_000003185771_97080000K.xml,2025-01,3185771,1,COMPRAS,2025-01-23,33,97080000K,BANCO COMERCIAL,Renta de Arrendamiento Nº1 del contrato Nº34350-1,,BANCO BICE,,,1487279,1487279,Documento,model,ADM-1.7,0.915313,0.886118,0.488322,auto_accept,,ADM-1.7:0.9153;ADM-1.4:0.0292;EXP-14.1:0.0252,ADM-1.7,0.915313,False,,,novel_model_auto_accept
445,COMPRAS|97080000K|3186523|1,DTE_033_000003186523_97080000K.xml,2025-01,3186523,1,COMPRAS,2025-01-27,33,97080000K,BANCO COMERCIAL,Renta de Arrendamiento Nº32 del contrato Nº22338-1,,BANCO BICE,,,741955,741955,Documento,model,ADM-1.7,0.915748,0.887714,0.488001,auto_accept,,ADM-1.7:0.9157;ADM-1.4:0.0280;EXP-14.1:0.0252,ADM-1.7,0.915748,False,,,novel_model_auto_accept
446,COMPRAS|97080000K|3186537|1,DTE_033_000003186537_97080000K.xml,2025-01,3186537,1,COMPRAS,2025-01-27,33,97080000K,BANCO COMERCIAL,Renta de Arrendamiento Nº27 del contrato Nº23221-2,,BANCO BICE,,,2106369,2106369,Documento,model,ADM-1.7,0.922543,0.898026,0.457615,auto_accept,,ADM-1.7:0.9225;EXP-14.1:0.0245;ADM-1.4:0.0236,ADM-1.7,0.922543,False,,,novel_model_auto_accept
447,COMPRAS|97080000K|3187085|1,DTE_033_000003187085_97080000K.xml,2025-01,3187085,1,COMPRAS,2025-01-27,33,97080000K,BANCO COMERCIAL,Renta de Arrendamiento Nº1 del contrato Nº34359-1,,BANCO BICE,,,2816710,2816710,Documento,model,ADM-1.7,0.916278,0.888802,0.483678,auto_accept,,ADM-1.7:0.9163;ADM-1.4:0.0275;EXP-14.1:0.0263,ADM-1.7,0.916278,False,,,novel_model_auto_accept
448,COMPRAS|97080000K|3187696|1,DTE_033_000003187696_97080000K.xml,2025-01,3187696,1,COMPRAS,2025-01-30,33,97080000K,BANCO COMERCIAL,Renta de Arrendamiento Nº68 del contrato Nº16380-1,,BANCO BICE,,,4072992,4072992,Documento,model,ADM-1.7,0.909937,0.878236,0.524093,auto_accept,,ADM-1.7:0.9099;ADM-1.4:0.0317;EXP-14.1:0.0221,ADM-1.7,0.909937,False,,,novel_model_auto_accept
518,COMPRAS|967115908|6073716|1,DTE_033_000006073716_967115908.xml,2024-12,6073716,1,COMPRAS,2024-12-31,33,967115908,"CAPTACION, TRATAMIENTO Y DISTRIBUCION DE AGUA",Arriendo Dispensador Agua Fria-Caliente,,Manantial S.A,,,13000,6500.000000,Documento,model,EXP-15.4,0.780674,0.711654,1.197205,auto_accept,,EXP-15.4:0.7807;ADM-1.3:0.0690;ADM-1.4:0.0232,EXP-15.4,0.780674,False,,,novel_model_auto_accept
520,COMPRAS|967115908|6073716|3,DTE_033_000006073716_967115908.xml,2024-12,6073716,3,COMPRAS,2024-12-31,33,967115908,"CAPTACION, TRATAMIENTO Y DISTRIBUCION DE AGUA",DIFERENCIA CARGO MINIMO,,Manantial S.A,,,26000,3250.000000,Documento,model,ADM-1.4,0.81215,0.748971,1.033191,auto_accept,,ADM-1.4:0.8121;ADM-1.7:0.0632;EXP-14.1:0.0189,ADM-1.4,0.81215,False,,,novel_model_auto_accept
522,COMPRAS|990610002|8722498|1,DTE_033_000008722498_990610002.xml,2025-01,8722498,1,COMPRAS,2025-01-02,33,990610002,SEGUROS GENERALES,61891841,27054,HDI SEGUROS S.A.,,000000020943321,142385,000000142385.000000,Documento,model,ADM-2.1,0.841141,0.788141,0.86942,auto_accept,,ADM-2.1:0.8411;ADM-2.2:0.0530;ADM-1.4:0.0276,ADM-2.1,0.841141,False,,,novel_model_auto_accept
523,COMPRAS|990610002|8723076|1,DTE_033_000008723076_990610002.xml,2025-01,8723076,1,COMPRAS,2025-01-02,33,990610002,SEGUROS GENERALES,61829115,22514,HDI SEGUROS S.A.,,000000020943599,118493,000000118493.000000,Documento,model,ADM-2.1,0.853392,0.800753,0.804939,auto_accept,,ADM-2.1:0.8534;ADM-2.2:0.0526;ADM-1.4:0.0250,ADM-2.1,0.853392,False,,,novel_model_auto_accept
524,COMPRAS|990610002|8727638|1,DTE_033_000008727638_990610002.xml,2025-01,8727638,1,COMPRAS,2025-01-13,33,990610002,SEGUROS GENERALES,61849994,43820,HDI SEGUROS S.A.,,000000020959996,230634,000000230634.000000,Documento,model,ADM-2.1,0.854244,0.809891,0.824048,auto_accept,,ADM-2.1:0.8542;ADM-2.2:0.0444;ADM-1.4:0.0243,ADM-2.1,0.854244,False,,,novel_model_auto_accept
