gold_id,truth,prediction,model_prediction,gold_source,source,decision,reason,correct,model_prediction_correct,top1,margin,direction,item_text,description,provider,lookup_conflict,top3,model_text,guard_reason,counterfactual_model_decision,counterfactual_model_reason
SA-00941,EXP-13.2,EXP-10.1,EXP-10.1,silver_audit,model,review_required,low_confidence,False,False,0.4329952299594879,0.2673429697751999,COMPRAS,MANTENION Y REPARACION,"MANTENCION MOTOS RAICES SEGUN OT N° 496, 497-",MULTIMOTOS OSORNO SPA,False,EXP-10.1;EXP-13.1;EXP-13.2,"[COMPRAS] | MANTENION Y REPARACION | MANTENCION MOTOS RAICES SEGUN OT N° 496, 497- | MULTIMOTOS OSORNO SPA",,review_required,low_confidence
SA-00603,EXP-13.3,EXP-13.1,EXP-13.1,file_audit,model,review_required,low_confidence,False,False,0.32262638211250305,0.13359583914279938,COMPRAS,NEUM.265/70 R17 FALKEN -____,____,FEROSOR AGRICOLA S.A.,False,EXP-13.1;EXP-14.3;ADM-1.6,[COMPRAS] | NEUM.265/70 R17 FALKEN -____ | ____ | FEROSOR AGRICOLA S.A.,,review_required,low_confidence
SA-00114,EXP-14.4,EXP-14.1,EXP-14.1,silver_audit,model,review_required,low_confidence,False,False,0.7093604207038879,0.6351858079433441,COMPRAS,CAMION,,MANTENCION INDUSTRIAL DEL SUR LIMITADA,False,EXP-14.1;EXP-13.1;EXP-13.3,[COMPRAS] | CAMION | MANTENCION INDUSTRIAL DEL SUR LIMITADA,,review_required,low_confidence
SA-00238,EXP-14.4,EXP-14.3,EXP-14.3,silver_audit,model,review_required,low_confidence,False,False,0.20033463835716248,0.06138104200363159,COMPRAS,HULE AFRANELADO DELGADO 1.40 ANCHO,HULE AFRANELADO DELGADO 1.40 ANCHO,COMERCIAL HARCHA SPA,False,EXP-14.3;ADM-1.6;EXP-14.4,[COMPRAS] | HULE AFRANELADO DELGADO 1.40 ANCHO | HULE AFRANELADO DELGADO 1.40 ANCHO | COMERCIAL HARCHA SPA,,review_required,low_confidence
SA-00037,EXP-15.5,EXP-14.1,EXP-14.1,silver_audit,model,review_required,low_confidence,False,False,0.5707468390464783,0.5128060802817345,COMPRAS,OCTUBRE,SERVICIO DE CARRO PURINERO CORRESPONDIENTE A ( 36 CARROS X 11.000 LT),AGRÍCOLA RIBERAS DEL SAUCE SPA,False,EXP-14.1;EXP-10.1;EXP-13.2,[COMPRAS] | OCTUBRE | SERVICIO DE CARRO PURINERO CORRESPONDIENTE A ( 36 CARROS X 11.000 LT) | AGRÍCOLA RIBERAS DEL SAUCE SPA,,review_required,low_confidence
SA-00089,EXP-15.5,EXP-14.1,EXP-14.1,silver_audit,model,review_required,transport_line_requires_freight_review,False,False,0.7139259576797485,0.6698423288762569,COMPRAS,TRASLADO DE ABONO,2 VUELTAS - TINEO,PRESTACIONES DE SERVICIOS AGRICOLAS EL SIERVO LIMITADA,False,EXP-14.1;EXP-13.1;EXP-10.1,[COMPRAS] | TRASLADO DE ABONO | 2 VUELTAS - TINEO | PRESTACIONES DE SERVICIOS AGRICOLAS EL SIERVO LIMITADA,transport_line_requires_freight_review,review_required,transport_line_requires_freight_review
SA-00848,EXP-15.5,EXP-14.1,EXP-14.1,silver_audit,model,review_required,low_confidence,False,False,0.3319751024246216,0.12565188109874725,COMPRAS,DICIEMBRE LAS RAICES,SERVICIO DE CARO PURINERO CORRESPONDIENTE A (19 CARROS X 10.000 LT Y 11 CARROS X 10.400),AGRÍCOLA RIBERAS DEL SAUCE SPA,False,EXP-14.1;EXP-13.3;ADM-1.4,[COMPRAS] | DICIEMBRE LAS RAICES | SERVICIO DE CARO PURINERO CORRESPONDIENTE A (19 CARROS X 10.000 LT Y 11 CARROS X 10.400) | AGRÍCOLA RIBERAS DEL SAUCE SPA,,review_required,low_confidence
SA-00565,EXP-16.2,EXP-5.1,EXP-5.1,file_audit,model,review_required,weak_class,False,False,0.4921405017375946,0.36950331926345825,COMPRAS,Disposicin Residuos Biopeligrosos,Frascos vacos medicamentos Report 8132 04-02-2026 kilos extras (55),GESTIN AMBIENTAL ECOGEST SPA,False,EXP-5.1;EXP-15.2;EXP-6.5,[COMPRAS] | Disposicin Residuos Biopeligrosos | Frascos vacos medicamentos Report 8132 04-02-2026 kilos extras (55) | GESTIN AMBIENTAL ECOGEST SPA,,review_required,weak_class
RG-01055,EXP-2.4,EXP-4.3,EXP-4.3,file_audit,model,review_required,weak_class,False,False,0.4177052974700928,0.1083383858203888,COMPRAS,VITAMIN+ TERNERO X 10 BOLOS,VITAMIN+ TERNERO X 10 BOLOS,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,False,EXP-4.3;EXP-5.4;EXP-4.2,[COMPRAS] | VITAMIN+ TERNERO X 10 BOLOS | VITAMIN+ TERNERO X 10 BOLOS | COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,review_required,weak_class
SA-00531,EXP-3.1,EXP-16.2,EXP-16.2,file_audit,model,review_required,liquid_nitrogen_conflicts_with_prediction,False,False,0.14413867890834808,5.988776683807373e-05,COMPRAS,Nitrogeno liquido,,ABS CHILE LIMITADA,False,EXP-16.2;EXP-10.4;EXP-10.1,[COMPRAS] | Nitrogeno liquido | ABS CHILE LIMITADA,liquid_nitrogen_conflicts_with_prediction,review_required,liquid_nitrogen_conflicts_with_prediction
SA-00962,EXP-4.1,EXP-4.2,EXP-4.2,silver_audit,model,review_required,transport_line_requires_freight_review,False,False,0.39468586444854736,0.012243866920471191,COMPRAS,TRASLADO BOLOS SILOS,CON CARRO Y RETORNO DESDE MAITEN A YUTRECO ( 1 VIAJE ),LUIS ANTONIO TORRES JARAMILLO,False,EXP-4.2;EXP-4.3;EXP-5.4,[COMPRAS] | TRASLADO BOLOS SILOS | CON CARRO Y RETORNO DESDE MAITEN A YUTRECO ( 1 VIAJE ) | LUIS ANTONIO TORRES JARAMILLO,transport_line_requires_freight_review,review_required,transport_line_requires_freight_review
SA-00705,EXP-4.3,EXP-4.2,EXP-4.2,file_audit,model,review_required,low_confidence,False,False,0.5636289119720459,0.27923011779785156,COMPRAS,BOLOS PAJA PLASTIFICADO,88 bolos de paja confeccin malla y cinta,SERVICIOS AGRICOLAS CORPAL SPA,False,EXP-4.2;EXP-4.3;EXP-5.4,[COMPRAS] | BOLOS PAJA PLASTIFICADO | 88 bolos de paja confeccin malla y cinta | SERVICIOS AGRICOLAS CORPAL SPA,,review_required,low_confidence
SA-00807,EXP-4.3,EXP-4.2,EXP-4.2,silver_audit,model,review_required,low_confidence,False,False,0.4176609516143799,0.06601032614707947,COMPRAS,BOLOS RAICES,"Confeccion arriendo 18ha 63bolosy sala A2 5Ha 19 bolos total 82 bolos en 23 Ha 3.5 bolos x ha 4.5x23: 103.5bolos , 82x 18.500: 1.517.000 mas 103.5x12.000: 1.242.000 total 2.759.000",SERVICIOS AGRICOLAS CORPAL SPA,False,EXP-4.2;EXP-4.3;EXP-5.4,"[COMPRAS] | BOLOS RAICES | Confeccion arriendo 18ha 63bolosy sala A2 5Ha 19 bolos total 82 bolos en 23 Ha 3.5 bolos x ha 4.5x23: 103.5bolos , 82x 18.500: 1.517.000 mas 103.5x12.000: 1.242.000 total 2.759.000 | SERVICIOS AGRICOLAS CORPAL SPA",,review_required,low_confidence
SA-00836,EXP-4.3,ADM-1.6,ADM-1.6,silver_audit,model,review_required,low_confidence,False,False,0.2639179825782776,0.16715241223573685,COMPRAS,KILOS PAJA DE TRIGO,CANTIDAD: 39 MAXIFARDOS ACOPLADO: JF-2403,AGRICOLA LAS LOMAS LIMITADA,False,ADM-1.6;EXP-10.1;EXP-2.4,[COMPRAS] | KILOS PAJA DE TRIGO | CANTIDAD: 39 MAXIFARDOS ACOPLADO: JF-2403 | AGRICOLA LAS LOMAS LIMITADA,,review_required,low_confidence
SA-00898,EXP-6.2,EXP-6.5,EXP-6.5,silver_audit,model,review_required,fertilizer_type_requires_review,False,False,0.548904299736023,0.17729723453521729,COMPRAS,APLICACION FERTILIZANTE,YUTRECO UREA 192 HA mas 43 HA aplicación Urea,SERVICIOS AGRICOLAS CORPAL SPA,False,EXP-6.5;EXP-15.5;EXP-6.2,[COMPRAS] | APLICACION FERTILIZANTE | YUTRECO UREA 192 HA mas 43 HA aplicación Urea | SERVICIOS AGRICOLAS CORPAL SPA,fertilizer_type_requires_review,review_required,fertilizer_type_requires_review
SA-00905,EXP-6.5,EXP-6.1,EXP-6.1,silver_audit,model,review_required,weak_class,False,False,0.6325313448905945,0.4293241649866104,COMPRAS,FERTILIZACION BRAMADERO,,PRESTACIONES DE SERVICIOS AGRICOLAS EL SIERVO LIMITADA,False,EXP-6.1;EXP-6.5;EXP-15.5,[COMPRAS] | FERTILIZACION BRAMADERO | PRESTACIONES DE SERVICIOS AGRICOLAS EL SIERVO LIMITADA,,review_required,weak_class
SA-00599,EXP-7.0,EXP-16.2,EXP-16.2,file_audit,model,review_required,low_confidence,False,False,0.45977574586868286,0.342849500477314,COMPRAS,RANGO FULL X,,COOPERATIVA AGRÍCOLA Y LECHERA DE LA UNIÓN LTDA,False,EXP-16.2;EXP-13.1;EXP-16.1,[COMPRAS] | RANGO FULL X | COOPERATIVA AGRÍCOLA Y LECHERA DE LA UNIÓN LTDA,,review_required,low_confidence
SA-00789,EXP-7.0,EXP-13.1,EXP-13.1,silver_audit,model,review_required,low_confidence,False,False,0.471759170293808,0.31754544377326965,COMPRAS,"GARLON 4 3,79 L",,COAGRA S.A.,False,EXP-13.1;EXP-7.0;EXP-10.1,"[COMPRAS] | GARLON 4 3,79 L | COAGRA S.A.",,review_required,low_confidence
SA-00863,EXP-7.0,EXP-2.4,EXP-2.4,silver_audit,model,review_required,low_confidence,False,False,0.30966973304748535,0.21416451781988144,COMPRAS,PIRIMOR,BOLSA 1 KG|,Tattersall AgroInsumos S.A.,False,EXP-2.4;EXP-1.1;EXP-6.1,[COMPRAS] | PIRIMOR | BOLSA 1 KG| | Tattersall AgroInsumos S.A.,,review_required,low_confidence
SA-00121,EXP-8.1,EXP-8.3,EXP-8.3,silver_audit,model,review_required,weak_class,False,False,0.11402147263288498,0.023837648332118988,COMPRAS,SIEMBRA VEGA 1- MAITEN,,PRESTACIONES DE SERVICIOS AGRICOLAS EL SIERVO LIMITADA,False,EXP-8.3;EXP-10.4;ADM-1.6,[COMPRAS] | SIEMBRA VEGA 1- MAITEN | PRESTACIONES DE SERVICIOS AGRICOLAS EL SIERVO LIMITADA,,review_required,weak_class
SA-00953,EXP-8.2,EXP-14.4,EXP-14.4,silver_audit,model,review_required,low_confidence,False,False,0.14211878180503845,0.03357228636741638,COMPRAS,SIEMBRA SALA - MAITEN,,PRESTACIONES DE SERVICIOS AGRICOLAS EL SIERVO LIMITADA,False,EXP-14.4;EXP-5.5;EXP-1.1,[COMPRAS] | SIEMBRA SALA - MAITEN | PRESTACIONES DE SERVICIOS AGRICOLAS EL SIERVO LIMITADA,,review_required,low_confidence
SA-00233,EXP-8.4,EXP-8.3,EXP-8.3,silver_audit,model,review_required,weak_class,False,False,0.12863272428512573,0.025323040783405304,COMPRAS,SIEMBRA - MAITEN,,PRESTACIONES DE SERVICIOS AGRICOLAS EL SIERVO LIMITADA,False,EXP-8.3;EXP-8.2;EXP-10.4,[COMPRAS] | SIEMBRA - MAITEN | PRESTACIONES DE SERVICIOS AGRICOLAS EL SIERVO LIMITADA,,review_required,weak_class
SA-00378,EXP-8.4,EXP-8.2,EXP-8.2,silver_audit,model,review_required,weak_class,False,False,0.3706967234611511,0.15930911898612976,COMPRAS,RAPS TORDON 21K -,BRAMADERO,PRESTACIONES DE SERVICIOS AGRICOLAS EL SIERVO LIMITADA,False,EXP-8.2;EXP-8.4;EXP-7.0,[COMPRAS] | RAPS TORDON 21K - | BRAMADERO | PRESTACIONES DE SERVICIOS AGRICOLAS EL SIERVO LIMITADA,,review_required,weak_class
SA-00857,EXP-9.1,EXP-11.2,EXP-11.2,silver_audit,model,review_required,electricity_requires_exact_meter_or_lookup,False,False,0.23987716436386108,0.043059319257736206,COMPRAS,Interés por mora Energía,,CIA ELECTRICA OSORNO S A,False,EXP-11.2;EXP-9.1;EXP-14.4,[COMPRAS] | Interés por mora Energía | CIA ELECTRICA OSORNO S A,electricity_requires_exact_meter_or_lookup,review_required,electricity_requires_exact_meter_or_lookup
SA-00170,EXP-9.2,ADM-1.5,ADM-1.5,silver_audit,model,review_required,irrigation_context_conflicts_with_prediction,False,False,0.09582359343767166,0.004091009497642517,COMPRAS,.,Servicios revision y puesta en marcha fertiriego y cambio reloj horario,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,False,ADM-1.5;EXP-15.2;EXP-13.3,[COMPRAS] | . | Servicios revision y puesta en marcha fertiriego y cambio reloj horario | COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,irrigation_context_conflicts_with_prediction,review_required,irrigation_context_conflicts_with_prediction
SA-00380,EXP-9.2,EXP-11.1,EXP-11.1,silver_audit,model,review_required,irrigation_context_conflicts_with_prediction,False,False,0.5085761547088623,0.3144333213567734,COMPRAS,.,"Servicios revision tableros electricos, reparaciones, puestas en marcha, mantencion bombas fertiriego, repuestos k-line fundo maiten,yutreco y raices",COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,False,EXP-11.1;EXP-9.2;EXP-9.1,"[COMPRAS] | . | Servicios revision tableros electricos, reparaciones, puestas en marcha, mantencion bombas fertiriego, repuestos k-line fundo maiten,yutreco y raices | COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA",irrigation_context_conflicts_with_prediction,review_required,irrigation_context_conflicts_with_prediction
SA-00398,EXP-9.2,EXP-7.0,EXP-7.0,silver_audit,model,review_required,irrigation_context_conflicts_with_prediction,False,False,0.1946524977684021,0.0589519739151001,COMPRAS,R.N.PIBOTE RIEGO R 24,,VULCANIZACIÓN NONTUELÁ SPA,False,EXP-7.0;EXP-6.2;EXP-5.2,[COMPRAS] | R.N.PIBOTE RIEGO R 24 | VULCANIZACIÓN NONTUELÁ SPA,irrigation_context_conflicts_with_prediction,review_required,irrigation_context_conflicts_with_prediction
